"","X001","X003","X006","X007","X010","X011","X013","X015","X018","X020","X021","X024","X025","X028","X029","X031","X034","X035","X037","X039","X081","X082","X083","X084","X085","X086","X091","X093","X094","X098","X099","X100","X101","X107","X108","X109","X116","X118","X119","X120"
"K03784",0.000430559773722202,0.000274917021708853,0.000374228442390519,0.000436702967117584,0.000337766830991659,0.000227740637244745,0.000264216770061576,0.00038572566488367,0.000320293904084908,0.000231706191274292,0.000361834957632586,0.000348621859525919,0.000185732565774583,0.000186309452993674,0.000183109570356261,0.000235719725818736,0.000491478126575693,0.000186577318372028,0.000313254134049713,0.000217427137857143,0.000247628423020953,0.000306705130983669,0.000216786684926432,0.000287452422670414,0.000155195654056681,0.000173608921487789,0.000211237269667565,0.000348903146753702,0.000162815478414768,0.000350806703333837,0.000236641607219977,0.000197873964488723,0.000205515672498566,0.000308083213815864,0.000366835085430066,0.000187923121153833,0.000336419678184624,0.000130761389191417,0.00036360307170698,0.00030721128548889
"K03787",0.000176856223406377,0.000347302227996732,0.000238361225026319,0.000173713916177409,0.000191601610577119,0.000475896271852067,0.000279695409179625,0.000248269118452096,0.000264548637897197,0.000409227193052369,0.000345753403960026,0.000356821154131494,0.000292378380709936,0.000626106086519597,0.000702552950284843,0.000566869763899467,0.000168694658885027,0.000570863172167764,0.000400455223174572,0.000273639337214647,0.000356921898893226,0.000289102748034598,0.000361501355359028,0.000221318914424382,0.000645558701448318,0.000291427799177925,0.000357997200936372,0.000399601167175494,0.000595715749061768,0.000296780732919501,0.000278728524644407,0.000487513496353032,0.000359745528717397,0.000380405049104705,0.0003214923795915,0.00035194139451149,0.000223677098824054,0.000272000956928486,0.000301876819143886,0.000312026713391067
"K03786",0.000373755129546289,0.000420264000011741,0.000515855726251389,0.000488767791426438,0.000383301781653505,0.000503505125428124,0.000351483383295226,0.000513955676006823,0.000411508810928064,0.000440763546727415,0.000646565721881622,0.000531678703534825,0.000337161859866138,0.000755870258059938,0.000776275604174898,0.000728027418126428,0.000604833488944797,0.000586136237424718,0.000513288537906294,0.000295629439652791,0.00047608060737466,0.000465530070544198,0.000448752432287829,0.000336714275040381,0.000651879872751189,0.000307226749633897,0.000417720002718819,0.000459242192441876,0.000573302384399699,0.000581249917621258,0.000359269703242083,0.000529400267775636,0.000412095366081774,0.000465539295861084,0.000395804036382483,0.000363439251952604,0.000317254243275504,0.000267016954399281,0.000493074388025669,0.000507181690129297
"K03789",0.000610023591055646,0.00050931719732029,0.000567784264667932,0.000520105387100488,0.000584562321158894,0.000397411948658161,0.000431910597848809,0.000584425693132873,0.000516698146396216,0.000465705935543133,0.000452963761777089,0.000397999833706158,0.000476315725759947,0.000292070072008241,0.000259061240657325,0.000310814927646611,0.000483447818563919,0.000345714892384105,0.000452041687272808,0.000509254122296672,0.000501187070138423,0.000499726103895115,0.000365895294484939,0.000581501282224704,0.000278422165891948,0.000545243324258961,0.00049369555722029,0.000455148563463719,0.00026198899496299,0.000406715616416769,0.000605511901983046,0.000461111272458035,0.000468594885676255,0.000416370853884138,0.000510924128428176,0.000453229496806697,0.000544587641002556,0.000560602174249519,0.000456627142471079,0.000402283449881872
"K03788",1.41628140744627e-05,2.09660264410946e-07,5.40830671061378e-06,6.90907621160151e-07,1.52768773865501e-06,2.1387140094128e-06,8.74208853843284e-07,4.23667437631563e-06,2.54080520454473e-07,4.81646128855248e-06,6.85647637202144e-07,6.073551559685e-07,1.69818176648652e-06,3.22195335916427e-07,9.08117797077941e-06,1.21858339680122e-06,1.74571913299441e-06,2.82163408984407e-05,2.01580065702221e-05,6.87190701191983e-07,1.93979292876753e-06,3.53056391528644e-07,2.1113733462169e-06,2.6893165757338e-05,2.10705710095681e-06,4.44345481574227e-06,3.88125438066266e-07,4.534481329651e-06,1.27433845904745e-06,2.31746789981065e-06,2.64664955443395e-06,7.84930980662084e-07,4.78809488088816e-07,0.000170983907351046,0.000113608668517741,1.4385691403068e-05,4.1786273177118e-06,9.81102860079662e-07,0.000132815100314523,2.14742055097085e-06
"K00342",0.000111666375229698,0.000281416489905592,0.000161149951986988,9.64803142405783e-05,0.000115020102645832,0.000369673476051231,0.000199679587027851,0.000190885717732888,0.000201333404408124,0.000297301806918388,0.000279619572771711,0.000283148973712515,0.000184034384008096,0.000602666375831677,0.000616116647235698,0.000494287890327494,0.000119348998059051,0.000480066093542736,0.000337211892657134,0.000143943545543014,0.000232387192866351,0.000185606788689344,0.000276646972498906,0.000129645355679242,0.000564400674490775,0.000170960801951134,0.000193237952477242,0.000184780114183278,0.000445868538494954,0.000240944240708438,0.000183033979970364,0.000346654064005127,0.000244618447359153,0.000330651268532796,0.00026002782278811,0.000213592756371203,0.000160716435296608,0.000164432839349351,0.000278403455493132,0.000233873620005734
"K03124",0,0,0,4.93505443685822e-08,0,0,0,0,0,0,9.97305654112209e-07,0,0,0,1.65112326741444e-07,4.56968773800457e-07,0,6.47163782074327e-08,5.92503707495346e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K03120",0,0,0,0,0,0,0,0,0,0,4.98652827056105e-07,0,0,0,8.25561633707219e-08,3.04645849200305e-07,0,0,2.96251853747673e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12527",0.000114478486327516,9.55526655052886e-05,4.44536429628498e-05,8.15270992968979e-05,7.27869287094661e-05,8.19840370274908e-05,0.000154529270929357,6.08198143799978e-05,0.000128615559454054,0.000147475457549488,3.68379775987697e-05,2.49622969103054e-05,0.000127751788318829,5.63036349513956e-05,2.44366243577337e-05,4.08225437928408e-05,3.50889545731877e-05,3.73413502256887e-05,6.56262258627997e-05,0.000123282011793842,4.01814249530418e-05,4.05510483984328e-05,6.33982645309992e-05,6.59220839869338e-05,3.50933993021427e-05,4.81598688615299e-05,4.35185647431801e-05,0.000160155361406979,4.83499003579767e-05,3.09237122880983e-05,0.000187081796935969,6.52919861187097e-05,7.18214232133224e-05,3.28439989396266e-05,3.87932038841066e-05,9.6742437725465e-05,0.000290575315016267,5.38036808467687e-05,6.37993986405111e-05,6.89777510311848e-05
"K12526",0,0,0,0,0,0,0,0,0,0,0,0,4.8519479042472e-08,0,0,0,0,1.29432756414865e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06402108464181e-07,0,4.40831862319393e-07,1.0695681340571e-07,0,0,0,1.30146700058839e-07
"K12525",3.22114543931822e-05,1.04830132205473e-06,1.09924933142556e-05,8.38959254265898e-07,7.88483994144521e-07,7.97157039872045e-06,1.49129745655619e-06,7.15527227999974e-06,1.06713818590879e-06,1.06650214246519e-05,1.4336268777863e-06,1.8220654679055e-06,3.25080509584562e-06,4.02744169895534e-07,3.77281666604199e-05,2.36100533130236e-06,1.97848168406033e-06,0.000101993012054914,7.24528990143765e-05,1.60344496944796e-06,3.87958585753507e-06,7.56549410418523e-07,1.42660361230871e-06,5.55622952911039e-05,1.0535285504784e-05,6.7325072965792e-06,7.27735196374249e-07,9.13194156665826e-06,3.82301537714234e-06,5.14188190270488e-06,4.35918750142063e-06,1.56986196132417e-06,1.22362424733809e-06,0.000353154285628064,0.000232570295363645,3.12313895144674e-05,8.39743374424776e-06,2.07993806336888e-06,0.000275460925576798,4.03454770182402e-06
"K12524",0.000176396059772188,0.00029976176304155,0.00032326724338563,0.000188765832209827,0.000230286606539834,0.000445824656689415,0.0004123694587629,0.000267899043062359,0.000364300650227623,0.000403206616441679,0.000432830653884699,0.000286671633617132,0.000368262845932362,0.000659775499122864,0.000651450685158367,0.000583625285605484,0.000239687236960133,0.000570151292007482,0.000393886160330602,0.000291506295445639,0.000358917114477101,0.00035618346242504,0.000556090088077936,0.000260390117505798,0.000568542131551276,0.000346589475627897,0.000380411444984699,0.0004534481329651,0.000914900052510241,0.000442201843632619,0.00036492626797607,0.000458756479516049,0.000499664301347795,0.000658115693604122,0.000521189213222185,0.000436009449848378,0.000338227738081711,0.00032254737627979,0.000562090089699681,0.00049676995412459
"K12523",0,0,4.39699732570226e-08,0,0,0,0,0,0,5.733882486372e-08,0,0,0,0,0,0,0,6.47163782074327e-08,0,0,0,0,0,8.45697036394276e-08,0,0,0,0,0,0,0,0,0,8.45489081614151e-07,5.66783822982076e-07,0,0,0,6.68756799166783e-07,0
"K12522",0,0,4.39699732570226e-08,0,0,0,0,0,0,5.733882486372e-08,0,0,0,0,0,0,0,6.47163782074327e-08,0,0,0,0,0,8.45697036394276e-08,0,0,0,0,0,0,0,0,0,8.45489081614151e-07,5.66783822982076e-07,0,0,0,6.68756799166783e-07,0
"K09789",4.35110280771398e-05,1.82404430037523e-05,0.000155170035624033,9.12985070818771e-05,0.000111619765421084,6.82444197548995e-05,0.000206313289507015,7.23529835155237e-05,0.000164440912838135,9.2544863330044e-05,0.000150967143391236,0.000137019323186494,0.000180929137349378,4.23686866730102e-05,1.9896035372344e-05,8.33968012185834e-05,0.000117777850839356,1.48847669877095e-05,1.44905798028753e-05,0.000138262769079827,0.000118105678034389,0.000170627110363057,0.000274877984019643,0.000101399074663674,3.61105992819149e-05,0.000164587361710373,0.000190132948972712,0.000233714725199095,0.000454938829879939,0.000215959039913605,0.000254752993386594,0.000116883358756772,0.000251321780192396,0.000148610965499103,0.000143648211135791,0.000202950553437335,0.000165939719443748,0.00016035145145142,0.000135623878871024,0.000248580197112383
"K09788",1.89689675870962e-05,5.50358194078733e-06,1.38945115492191e-05,5.57661151364979e-06,5.12514596193938e-06,2.15167591250015e-05,1.30102847071971e-05,1.11565758576312e-05,2.58145808781744e-05,3.73849138111454e-05,4.98652827056105e-06,7.47046841841255e-06,1.75640514133748e-05,3.31055707654129e-05,2.22076079467242e-05,7.84463061690784e-06,7.68116418517541e-06,6.51046764766773e-05,4.77867120610377e-05,1.685907853591e-05,6.59529595780961e-06,3.22794415111903e-06,8.27430095139054e-06,3.50541421585427e-05,1.41681425753992e-05,4.48833819771947e-06,4.31789549848721e-06,0.000147244685398945,2.1064065117196e-05,2.04951067389504e-05,8.26169821697814e-05,5.45170244750756e-05,1.28214540699339e-05,0.000186267748441764,0.000117702107239278,3.40122666630159e-05,4.10630492182833e-05,1.55406693036619e-05,0.000148664636454776,2.42723595609735e-05
"K09787",0.000640803425253576,0.000513091082079687,0.000538324382585727,0.000614463627933217,0.000570911692010267,0.000410503470776385,0.000479117875956346,0.000566066770835506,0.000491188462142587,0.000415763819086833,0.00048892909692851,0.000443612205919393,0.000434540454304379,0.000323484117260093,0.000276563147291918,0.000361538461538462,0.000577774842383384,0.000283134154657518,0.000442832118775869,0.000479750734858829,0.000476745679235952,0.000497153835899692,0.00036058832904715,0.000516805458940542,0.000272464280296139,0.000442729679823048,0.000410879291872901,0.00035331167026864,0.000176158551691853,0.000477036283001648,0.000479666310424177,0.000387185045552042,0.000372832988058491,0.000227111374845893,0.000378359689830702,0.00041638287458843,0.000497859337440067,0.000472852334443994,0.000319933252721389,0.000446142887801701
"K09786",2.75075594659239e-05,1.39948226494306e-05,5.40830671061378e-06,4.09609518259233e-06,1.22215019092401e-05,7.71233233697345e-06,3.29113921446884e-06,8.04968131499971e-06,1.74299237031768e-05,9.80493905169611e-06,2.58676154035354e-05,2.21684631928503e-05,2.7656103054209e-06,2.29564176840454e-05,2.92248818332356e-05,8.53008377760853e-06,5.76087313888156e-06,4.09654674053049e-05,4.40513626007409e-05,2.51969923770394e-06,1.6183415291432e-05,1.12473679015554e-05,6.10586346068129e-06,1.04443583994693e-05,1.09712283532579e-05,1.05027113826636e-05,1.02368084289978e-05,3.8417133487321e-06,2.84852126140018e-06,2.8895927875764e-05,1.34927232186829e-06,2.68303680662676e-05,1.32470625037906e-05,2.0747001310378e-05,2.41827764472353e-05,1.5134389096908e-05,2.45092563827327e-06,2.35464686419119e-06,2.57471367679211e-05,8.13416875367746e-06
"K09781",1.80997696114071e-05,6.28980793232838e-07,6.55152601529636e-06,1.23376360921456e-06,1.67552848755711e-06,4.53666608057262e-06,1.38844935610404e-06,5.83719580736821e-06,1.11795428999968e-06,6.13525426041803e-06,1.18430046425825e-06,1.27544582753385e-06,2.03781811978382e-06,4.83293003874641e-07,1.96483668822318e-05,1.52322924600152e-06,1.97848168406033e-06,5.26791318608502e-05,3.72246894491641e-05,1.32856868897117e-06,2.2723288594134e-06,5.04366273612348e-07,2.33962992418629e-06,2.91342629037828e-05,5.52194274733508e-06,5.96948980296689e-06,4.36641117824549e-07,5.60512275470748e-06,2.39875474644225e-06,2.89683487476331e-06,2.95802009024971e-06,1.14171779005394e-06,7.9801581348136e-07,0.000179308722923863,0.000119528410668887,2.12309274610335e-05,4.66077662360163e-06,1.13807931769241e-06,0.000140706430544691,2.73308070123563e-06
"K09780",1.15552201473955e-05,8.38641057643783e-07,1.67085898376686e-06,1.08571197610881e-06,1.52768773865501e-06,6.09209445105465e-06,1.64556960723442e-06,5.88426996710505e-06,1.27040260227236e-06,2.866941243186e-06,1.4336268777863e-06,1.5791234055181e-06,8.24831143722023e-07,5.63841837853747e-07,2.72435339123382e-05,5.33130236100533e-07,1.33838466862905e-06,5.96685007072529e-05,4.8301932676251e-05,7.7881612801758e-07,9.97607791937589e-07,4.53929646251114e-07,2.28256577969394e-06,3.80563666377424e-06,7.9196284139411e-06,6.59785715064762e-06,1.94062719033133e-07,1.38553596183781e-06,2.77356017557386e-06,1.59325918111982e-06,1.19358705396041e-06,4.28144171270227e-07,2.66005271160453e-06,1.39180510358022e-05,9.50937303003262e-06,2.02148377336792e-05,6.83044850010583e-07,1.96220572015932e-07,1.57157847804194e-05,2.08234720094143e-06
"K10960",0,0,0,0,0,0,0,9.41483194736808e-08,5.08161040908946e-08,0,0,1.214710311937e-07,1.94077916169888e-07,0,1.65112326741444e-07,0,0,0,0,0,1.10845310215288e-07,0,0,0,0,4.48833819771947e-08,9.70313595165665e-08,0,0,0,0,0,1.91523795235526e-06,0,0,0,0,0,0,0
"K10965",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4402576901668e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09879",1.02258585375182e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06318",0,0,0,0,0,0,0,0,5.08161040908946e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06311",0,0,0,0,0,0,0,0,0,0,6.23316033820131e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06310",0.000213567055556067,0.000336137818916849,0.000190741743988964,0.000196020362232009,0.000315492158157076,0.000195854355649863,0.000261491295399594,0.000253117756904991,0.000232585308424024,0.000226373680561966,9.96682338078389e-05,7.14249663418956e-05,0.000235756148667371,0.000111237939725146,7.76027935684786e-05,0.000110738766184311,0.000159151394291324,0.000191495763115793,0.000183289733862147,0.000315603782700771,0.000233717336588934,0.000221315920861098,0.000216615492492955,0.000353797355175545,0.000138048568683377,0.000378725977123569,0.000209248126797476,3.01039177162941e-05,4.52015347532712e-05,0.000110296987856613,0.000281738439823959,0.00010646518392253,0.00021934794659891,9.6580868169001e-05,0.000133635030263107,0.000240652830162848,0.000242601459080229,0.000420814638745369,7.34963722284294e-05,0.000175698045079433
"K06314",0,0,0,0,0,0,0,0,5.08161040908946e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06317",3.61995392228143e-05,4.70687293602573e-05,1.50377308539017e-05,2.32934569419708e-05,2.29153160798251e-05,3.23399482029391e-05,6.27373412758122e-06,1.99123695686835e-05,4.0500434960443e-05,4.4437589269383e-05,3.39083922398151e-05,5.84275660041697e-05,1.47499216289115e-05,5.75924162950613e-05,2.12169339862755e-05,3.62528560548363e-05,1.76317632432436e-05,1.59849454172359e-05,3.83839358333941e-05,5.81821460342545e-06,2.2557020628811e-05,1.27604667223924e-05,1.17552137654238e-05,1.99584500589049e-05,2.18697995651034e-05,9.20109330532491e-06,2.45974496374496e-05,0.000132255705448154,9.38512794545532e-05,7.36520266908572e-05,2.5428593758287e-06,8.24891103313972e-05,2.18656332893893e-05,2.9982343586471e-05,2.20415931159696e-05,2.85039907726218e-05,3.18620332975525e-05,1.75813632526275e-05,0.000130407575837523,3.26668217147687e-05
"K11387",1.53387878062772e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22848518197138e-08,0,0,0,0,0,0,0,0,0,0,0,0,4.0179108824152e-08,0,0,0
"K11384",3.22114543931822e-06,1.04830132205473e-07,4.17714745941714e-06,1.97402177474329e-07,1.42912723938694e-06,2.39795207115981e-06,0,6.59038236315765e-07,9.29934704863371e-06,1.59975321369779e-05,2.05694291160643e-06,0.000100578013828384,9.70389580849439e-07,1.53042784560303e-06,7.76027935684786e-06,3.5034272658035e-06,0,1.16489480773379e-06,8.37233499721684e-07,7.7881612801758e-07,0,8.06986037779757e-07,9.70090456369925e-07,2.11424259098569e-07,3.93801706454686e-05,1.34650145931584e-07,1.4554703927485e-06,1.88936722068792e-07,0,1.89018475578306e-05,5.18950893026265e-08,1.56986196132417e-06,0,4.16240778640813e-06,1.44844754762086e-06,1.60435220108565e-06,9.2010159207308e-06,0,2.54127583683377e-06,4.2948411019417e-06
"K11382",4.60163634188317e-07,1.04830132205473e-07,4.39699732570226e-08,4.93505443685822e-08,1.9712099853613e-07,1.10176176242478e-06,1.95411390859087e-06,4.70741597368404e-08,0,5.733882486372e-07,6.23316033820131e-08,4.2514860917795e-07,0,8.05488339791068e-08,2.47668490112166e-07,0,0,6.47163782074327e-08,9.6603865352502e-07,0,1.10845310215288e-07,7.06112783057288e-07,0,1.26854555459141e-07,7.26571414123037e-08,4.93717201749141e-07,0,0,0,0,1.14169196465778e-06,0,0,8.45489081614151e-07,6.29759803313418e-07,1.33696016757138e-06,4.0179108824152e-08,0,6.68756799166783e-07,0
