"MGJ1"	"MGJ10"	"MGJ11"	"MGJ12"	"MGJ13"	"MGJ14"	"MGJ15"	"MGJ16"	"MGJ17"	"MGJ18"	"MGJ19"	"MGJ2"	"MGJ20"	"MGJ21"	"MGJ22"	"MGJ23"	"MGJ24"	"MGJ29"	"MGJ3"	"MGJ4"	"MGJ5"	"MGJ6"	"MGJ7"	"MGJ8"	"MGJ9"
"K00402"	9.73047355446224e-07	0	0	0	0	0	2.57411611756868e-06	1.7224193837449e-06	2.59716867942549e-06	9.96578704197488e-07	2.04724329718059e-06	2.03532287959385e-06	1.84536568815362e-06	1.1914107095937e-06	2.0933923519291e-06	0	9.75542271628416e-07	0	0	0	2.37847237201783e-06	0	0	7.14558441563797e-07	0
"K00404"	0	0	2.90879495677793e-06	0	1.07428709934984e-06	6.43718063952447e-06	0	2.12500550492216e-06	0	5.30297606093003e-07	8.51748963277988e-07	6.59995030501701e-07	0	7.56175850956372e-07	0	5.88118811439365e-06	1.23034229203422e-06	0	0	0	4.45474338182126e-07	5.6365310667024e-07	1.13810824558138e-06	0	8.27411127576188e-07
"K00405"	0	0	1.64776020089779e-06	0	4.20653717317159e-07	4.44777975708772e-06	0	2.08815343836984e-06	0	0	5.48535427868706e-07	5.72644926826163e-07	0	7.16701339903198e-07	0	5.16971066754333e-06	0	0	0	0	0	4.67428557512328e-07	1.46692935589937e-06	0	5.19920873162795e-07
"K00406"	0	0	5.97273065201681e-07	0	0	1.74570622002349e-06	0	2.27862999942984e-06	0	0	0	0	0	5.95633162962749e-07	0	1.52307644595169e-06	0	0	0	0	0	0	0	0	3.15190899733183e-07
"K00407"	0	0	1.09145650793416e-06	0	0	1.04949618311195e-06	0	1.85288224984721e-06	0	0	0	0	0	0	0	2.02795172747431e-06	0	0	0	0	0	0	5.24023659440641e-07	0	0
"K00411"	0	0	1.38355001080144e-06	0	0	3.53979637582532e-06	0	1.67180221468802e-06	0	2.08882073573562e-07	0	2.67736378059786e-07	0	3.50821657480626e-07	0	2.39461075737745e-06	0	0	0	0	0	0	3.61625889942881e-07	0	5.47901122335685e-07
"K00412"	0	0	2.87339728274754e-06	0	7.38364304841379e-07	3.87784272997517e-06	0	2.05338061204536e-06	0	0	5.44420780793759e-07	4.27140753158778e-07	0	3.72565604756975e-07	0	3.78763653029969e-06	7.59185236927589e-07	0	0	0	2.90786930151141e-07	0	1.5648583308411e-06	0	8.84784202973353e-07
"K00413"	0	0	4.66164008391189e-07	0	0	1.46793664827195e-06	0	1.50412595787729e-06	0	0	0	0	0	7.17195228673762e-07	0	2.2420717209491e-06	0	0	0	0	0	0	0	0	0
"K00425"	2.99352965841167e-05	6.27445221985892e-06	3.57853991620608e-05	3.99896911343386e-05	6.29075661284119e-06	3.31767352885118e-05	5.14855082610099e-05	2.81494930737304e-05	2.95088167690027e-05	8.45534456754889e-05	5.26548017395192e-05	2.0104381199171e-05	2.92774242741898e-05	2.76095305896404e-05	7.19683280135044e-05	6.08228820042584e-05	4.71761433142851e-05	2.90712139613796e-05	2.62634732823555e-05	2.02577503329229e-05	1.61631022337899e-05	6.42940047485475e-06	2.63696695190687e-05	2.24116596780383e-05	1.99510151093471e-05
"K00426"	2.80110468130995e-05	4.9882020175759e-06	3.24389507443519e-05	4.17914697216402e-05	5.76826613142453e-06	2.69935836711168e-05	5.04257648002295e-05	2.7678575513857e-05	2.77954202193158e-05	9.66130368446305e-05	5.29360112293073e-05	1.83144268603932e-05	2.71470379819624e-05	2.89560926426825e-05	7.91194279609879e-05	6.21439533520983e-05	4.6294326588295e-05	3.02561651823307e-05	2.23586310248904e-05	1.6650026198852e-05	1.67061595699444e-05	5.56420949769663e-06	2.47914540416636e-05	2.23442540774083e-05	1.98372666499412e-05
"K00427"	0	3.04739096548365e-07	7.49540671238188e-07	0	3.32136969523187e-07	0	2.82378973166543e-07	4.39455000225766e-07	0	6.08288323473344e-06	1.38904004564235e-06	0	0	5.21757504092301e-07	4.6807413418889e-07	2.28330893689554e-06	0	0	0	0	4.99532936144702e-07	0	0	0	8.66276386828125e-07
"K00428"	2.13139281692471e-06	4.45053254029631e-07	3.06128696668656e-06	0	8.67952770304795e-07	6.63154848268513e-06	1.9025928206479e-06	6.7596122607487e-06	0	6.8002290747171e-06	3.48233858198962e-06	3.08761473706434e-06	0	4.25306150479092e-06	2.24437794493201e-06	3.35808275022426e-06	1.72692638534726e-06	0	0	0	1.76946414387173e-06	0	3.19671392240727e-06	1.58890205000042e-06	3.09647301254946e-06
"K00432"	3.07381040271262e-07	5.36404651482769e-07	1.31789747802759e-06	0	5.14880896637169e-07	0	0	1.34376178446807e-06	0	5.37909810131568e-06	5.16739313564955e-07	0	0	6.15370987227073e-07	0	9.60108454321919e-07	2.11472866135289e-07	0	0	0	4.24209756504524e-07	0	1.42113063020476e-06	0	6.3318926862308e-07
"K00433"	0	0	0	7.38200910702838e-07	0	0	0	0	0	1.55235691910588e-06	1.77855982278807e-06	0	0	0	0	5.74810713681026e-06	0	0	0	0	0	0	0	0	0
"K00441"	0	0	0	0	0	0	6.36778703283129e-07	0	0	0	8.70221135811818e-07	6.76782995921483e-07	0	0	0	0	0	0	0	0	5.16087270091405e-07	0	0	0	0
"K00442"	1.39786296055637e-06	0	0	6.54371100273127e-07	0	0	2.00579622832499e-06	9.73944604205164e-07	1.68736260610435e-06	7.90618103728516e-07	1.62569590912016e-06	1.94618467584671e-06	1.6120419369409e-06	8.43488079200915e-07	1.47288356770891e-06	0	9.97441299315009e-07	0	0	0	2.4010092733681e-06	0	0	6.82345369659157e-07	0
"K00443"	7.89372618627829e-07	0	0	0	0	0	1.77906134291048e-06	4.77544435104255e-07	2.21288876000653e-06	1.37489294374294e-06	1.2213956686208e-06	1.43752686609692e-06	2.33197043232221e-06	5.61463007078424e-07	1.03998421026065e-06	0	6.14986962679021e-07	0	0	0	1.49249779404869e-06	0	0	2.7139615303511e-07	0
"K00446"	0	0	0	0	0	0	0	0	0	4.43278873032188e-07	0	0	0	0	0	4.61648072738514e-07	0	0	0	0	0	0	0	0	0
"K00449"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.41907286360762e-07	0	0	0	0	0	0	0	0	1.21059031444078e-07
"K00450"	0	0	2.37823278218375e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K00453"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.49703722461768e-07	0	0	0	0	0	0	0	0	0
"K00455"	0	0	0	0	0	0	0	5.22688737832046e-07	0	6.00856414651711e-07	1.0118275596897e-06	0	0	0	0	1.53261261563413e-06	0	0	0	0	0	0	0	0	0
"K00457"	0	0	2.84481950253135e-07	0	0	0	0	0	0	2.39820529122501e-07	0	0	0	0	0	4.10015584727062e-06	3.50583408500519e-07	0	0	0	0	0	0	0	0
"K00459"	0	0	1.17924694603394e-06	0	0	3.85317967151177e-06	0	2.4913444923238e-06	0	3.07813635886625e-07	7.68490901571056e-07	3.6935561077549e-07	0	7.42941298539962e-07	0	7.94219304296189e-07	2.30261262973818e-07	0	0	0	3.51075416581637e-07	0	8.41923167605564e-07	0	5.21677737317178e-07
"K00481"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13147334581817e-07	0	0	0	0	0	0	0	0	0
"K00483"	0	0	0	0	0	0	0	3.51821152916612e-07	0	7.5714429500448e-07	8.22932735010078e-07	0	0	0	5.93683122424338e-07	1.44821168568197e-06	0	0	0	0	0	0	0	0	0
"K00484"	3.21171328919915e-07	0	0	0	0	0	0	0	0	6.66104672828817e-07	1.07481684304786e-06	0	0	0	6.47138502478404e-07	1.98156314774961e-06	0	0	0	0	0	0	0	0	0
"K00492"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27359702063402e-06	0	0	0	0	0	0	0	0	0
"K00494"	0	0	7.91800031013482e-07	0	0	0	0	0	0	0	2.93310505621439e-07	0	0	0	0	1.09360854072656e-06	2.41341566578664e-07	0	0	0	0	0	0	0	0
"K00500"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4588630855328e-06	0	0	0	0	0	0	0	0	0
"K00507"	0	0	7.92825899935335e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.0476181516914e-06	0	0	0	0	0	0	0	0	0
"K00508"	0	0	3.09795696923896e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K00517"	2.71335428973692e-06	4.58794933509907e-07	2.13355277473104e-06	7.14283798511707e-06	3.05448853489545e-07	3.15150676141237e-06	4.80138684390414e-06	2.10423607415449e-06	6.552402391449e-07	1.71423302019478e-05	5.72405442028998e-06	2.23851798336619e-07	5.37793843110133e-07	1.60476645011649e-06	1.03992828094135e-05	6.59525401468534e-06	1.68106513403754e-05	1.0297558353613e-06	9.62820049972947e-07	1.26347984093035e-06	1.29536627127261e-06	3.84450951816787e-07	1.27305476170084e-06	2.0485649278411e-06	8.45358405189658e-07
"K00520"	0	4.58284554697282e-07	2.54778236853761e-07	0	0	0	1.99385706848458e-07	4.36737680299214e-07	0	2.42322049537868e-06	4.89685675012936e-07	0	0	4.06400555803751e-07	0	2.43665831523153e-06	4.54175872850051e-07	0	0	0	0	0	0	0	0
"K00525"	7.10164594051578e-05	1.44890949505796e-05	7.58267069481302e-05	6.29055792481903e-05	1.19261584718086e-05	6.39844589511197e-05	5.35713411557119e-05	5.80141413653799e-05	5.90450405451564e-05	6.5870238421668e-05	6.4117934181563e-05	4.72232987771039e-05	5.75958741618027e-05	6.04498721423904e-05	5.13380545049457e-05	6.48739048336282e-05	5.67675379874202e-05	6.42135889163294e-05	7.21804571006901e-05	4.30259263969842e-05	4.12868524030699e-05	1.4306093792542e-05	5.21769965849266e-05	5.19845028938658e-05	4.29528620559296e-05
"K00526"	2.86562608702916e-05	1.13169779642505e-05	2.21870634019118e-05	7.21478298439809e-05	9.64732351355021e-06	1.99466739746676e-05	4.96041735635717e-05	3.27372931952091e-05	1.00771537819228e-05	0.000132777432969919	4.38639526974207e-05	5.24958402631548e-06	9.87881018900631e-06	2.74477571433286e-05	8.57755702214287e-05	9.93806486727457e-05	5.55505684765854e-05	1.54691170633957e-05	2.92222913295682e-05	6.37676167233935e-06	1.4939846351569e-05	6.44600179532081e-06	1.82851830496022e-05	2.17310107148303e-05	1.15043044522661e-05
"K00527"	8.9569823572951e-05	2.24420372391142e-05	8.02567458814921e-05	9.16506617350393e-05	1.67720114038367e-05	7.70907784073659e-05	0.000193893554165831	7.17401685394384e-05	8.69496029554625e-05	0.000255024224841787	0.000135866430584538	6.82351500045988e-05	9.05073805088515e-05	7.68098713699995e-05	0.0002438949084621	0.000202118580676366	0.000149796813162302	8.0595687935274e-05	8.28806172003417e-05	7.19622978157258e-05	6.35047035808675e-05	1.79766482991881e-05	7.49679102251526e-05	6.7565941050619e-05	7.14618375470153e-05
"K00528"	2.00801117810496e-05	4.10636627238047e-06	1.54702584174038e-05	1.09668519305302e-05	3.44956727371165e-06	1.25382859877729e-05	1.59902697419748e-05	1.25803992549313e-05	1.70537615750037e-05	1.46216177223505e-05	1.62663631519756e-05	1.57466854698929e-05	1.82842619545846e-05	1.5916706769451e-05	9.56829333252864e-06	2.11847565087934e-05	1.29046109814273e-05	1.40650361032317e-05	1.43339900612152e-05	1.90392885214503e-05	1.68953829305972e-05	4.6306098597918e-06	1.75333704201735e-05	1.33650525854001e-05	1.420014959151e-05
"K00529"	0	0	0	0	0	0	0	0	0	2.8723204977431e-06	7.61492267564734e-07	0	0	0	2.4073739821517e-07	1.07097764995695e-06	0	0	0	0	5.19663356798741e-07	0	0	0	0
"K00532"	0	0	0	1.39128051501433e-06	0	0	0	0	0	6.45832079915472e-07	3.84343107804112e-07	0	0	0	0	2.44683347935422e-06	0	0	0	0	0	0	0	0	0
"K00533"	3.34573384256072e-06	0	0	1.2386820859359e-06	0	1.55574544879435e-06	2.67510708619997e-06	2.32719084535956e-06	3.80716019284307e-06	2.0068878341562e-06	2.74399180513159e-06	3.35757940179493e-06	3.23349564078591e-06	3.03889769071855e-06	1.41421322065244e-06	1.48114335817195e-06	2.29581084644637e-06	2.22803972299737e-06	8.59782140341324e-07	3.50189310517661e-06	3.31699093200277e-06	6.37925214741206e-07	3.25795870320805e-06	2.41106891312381e-06	2.12157669569745e-06
"K00537"	1.96622848531611e-05	8.76038392706996e-06	1.30810266229335e-05	5.31746776813769e-05	3.36637707655537e-06	1.34012212551627e-05	0.000107524168587056	9.94345090689865e-06	1.5200799465961e-05	0.000236913847537853	8.13216966168497e-05	2.13362712702786e-06	1.39972060120468e-05	7.63663706637148e-06	0.000177162086585952	0.000131799612911002	6.80071844066537e-05	1.82318635225471e-05	1.36925713829061e-05	3.11812696538117e-06	6.9892693996658e-06	1.75170121378204e-06	7.8819203308849e-06	1.35986848731458e-05	1.20524724546661e-05
"K00540"	2.97022563979687e-05	1.06810558965861e-05	3.48031513498186e-05	5.45161108484374e-05	1.1057361275576e-05	3.19697452009525e-05	7.94194067190472e-05	3.48454872401534e-05	2.76016203363314e-05	0.000204070073309061	8.22602038021138e-05	1.96404332849359e-05	2.85083990118299e-05	3.21248925220772e-05	0.000123407239125428	0.000120091156437721	8.34235949404743e-05	3.06004883518725e-05	3.03310866603283e-05	1.9370069127193e-05	2.22799382236779e-05	6.84875528212339e-06	2.55117200877225e-05	2.32941405169139e-05	2.74786986338067e-05
"K00547"	1.57700355912493e-05	1.94474044625054e-06	6.20536673303539e-06	8.78701548669584e-06	7.29534729964522e-07	8.56968399357694e-06	9.17113381255625e-06	2.06884820937165e-06	2.04469625212456e-06	3.1103578677659e-05	1.21036414604203e-05	9.42207079689118e-07	1.92625274942093e-06	1.20932497505679e-06	2.74884552596611e-05	1.22224144764512e-05	2.21840263972389e-05	1.3458631352338e-06	1.24315240200317e-05	1.23461106624709e-06	3.88105130062388e-06	6.53435252701764e-07	4.92059146531389e-06	5.66298824201421e-06	1.43565249776774e-06
"K00548"	1.74907578713913e-05	2.52342149931107e-06	2.35970251203287e-05	8.6194618174361e-06	3.33699765222419e-06	1.95379645090006e-05	1.48265885443143e-05	1.39030418510261e-05	1.82684469291855e-05	1.03478242173046e-05	1.95128482133698e-05	1.51089611334092e-05	1.98065758260588e-05	1.56552375580455e-05	1.28654824193388e-05	1.10711679337428e-05	1.17434900433691e-05	1.96102199194809e-05	2.04745454518969e-05	1.31778047689042e-05	1.10408708324501e-05	4.02698032497938e-06	1.54819704135492e-05	1.37730324817831e-05	1.41141617865701e-05
"K00549"	1.16418101488859e-05	3.38324096287722e-06	1.18309634749345e-05	2.4857590399837e-05	6.15596866948753e-06	6.93152208297965e-06	1.65478227528453e-06	1.49735913942736e-05	3.10172383158143e-07	2.9026768329119e-05	4.49844180196613e-06	1.48005981048077e-06	4.53126069375038e-07	1.1882854250452e-05	4.04158256829854e-06	2.84250745644069e-05	7.20186605699291e-06	3.09821600662421e-07	1.07150065026423e-05	9.11548544014446e-07	4.2927939858856e-06	1.93425281826321e-06	4.03786480921195e-06	6.37473318329635e-06	2.20131731879346e-06
"K00554"	6.54076702812457e-05	1.0328319850529e-05	6.54461607944164e-05	6.75405405510875e-05	1.12785288164312e-05	5.51897527599837e-05	0.000105553264194518	5.19000024874268e-05	6.23088575218892e-05	0.000166495189532022	9.48774963034364e-05	4.36525951094841e-05	5.94408018746628e-05	5.81303755266007e-05	0.000141653338885618	0.000120612903780683	8.72552624448799e-05	6.5315042792865e-05	6.61904813690107e-05	3.99042761830268e-05	3.84892864399383e-05	1.12193791187132e-05	4.89149478406676e-05	4.98020835055395e-05	4.23577198727406e-05
"K00556"	5.37548666428919e-07	0	7.01947229779855e-07	0	4.30180493954365e-07	2.04152576892039e-07	2.25507851958142e-07	5.44094778646933e-07	0	6.14744384450719e-06	1.57032041715734e-06	8.81275278483468e-07	0	0	8.86037586973777e-07	1.80196765572437e-06	4.0591887243598e-07	0	2.36061491494394e-07	0	7.70712304585971e-07	0	6.05239303219946e-07	0	7.54111811243047e-07
"K00557"	2.65734604865871e-06	4.51502348137573e-07	3.27731483646617e-06	7.70654442485046e-06	7.53482396150986e-07	3.78389964074299e-06	4.23234217999301e-06	3.99200563637312e-06	5.62761968844988e-07	1.82898797702744e-05	6.74628032652833e-06	3.69490016744383e-07	5.92551330534436e-07	2.73325822105668e-06	9.29461229717992e-06	7.69044454196975e-06	1.2485823221094e-05	3.50264423550891e-07	1.24416560956211e-06	4.90464142621341e-07	6.92746200275798e-07	2.83673015550478e-07	1.46571365083299e-06	1.73016665432601e-06	1.60390938318825e-06
"K00558"	2.04819601345494e-05	3.99140866832582e-06	1.64647250134241e-05	1.48066192429155e-05	3.77444169262234e-06	1.59702172300696e-05	1.71970308934592e-05	1.43722525547538e-05	1.84040424038867e-05	1.6450915925175e-05	1.89028729678486e-05	1.84983281063547e-05	1.81901001120309e-05	1.41602884096425e-05	1.72507453499017e-05	2.04350233477117e-05	1.38667072392394e-05	1.82046512388452e-05	2.40129144354315e-05	1.66564441409369e-05	1.48166115142978e-05	4.43072788171911e-06	1.4714066227718e-05	1.43723722615786e-05	1.59517200498676e-05
"K00560"	7.43558869825261e-05	1.23439154225506e-05	7.6177704845397e-05	7.0446230389631e-05	1.12463798543822e-05	6.58608443008744e-05	0.000109727951462818	5.8501377609995e-05	6.39665206639762e-05	0.000155956157270207	9.63813545773231e-05	4.79940227172524e-05	7.06801063886157e-05	5.89499985550386e-05	0.000140830420590273	0.00012638067630401	8.81522158820677e-05	6.63886015488037e-05	7.18053539910657e-05	5.05577908020799e-05	4.11109060861979e-05	1.44751033202543e-05	5.49306021434291e-05	5.1348637683394e-05	4.18967250461778e-05
"K00561"	9.01513074082726e-05	2.20047124698136e-05	6.73574085787137e-05	5.08333453352174e-05	1.4019443775637e-05	6.78857805282632e-05	9.18225654411799e-05	6.85079677259182e-05	8.46444258697282e-05	8.63275661765932e-05	6.80655659795492e-05	7.61729796254644e-05	6.49623773989543e-05	5.83030960282357e-05	7.3342200001881e-05	6.95282644891058e-05	0.000123918923036778	7.28790662848899e-05	6.79897827994548e-05	8.20503743158172e-05	7.02485876754912e-05	2.10674174119317e-05	8.67580910782164e-05	5.94973863048425e-05	8.93939319023202e-05
"K00563"	2.7811844110707e-06	0	2.24672126958372e-06	4.48487091607939e-06	4.86229068802879e-07	1.62696223842491e-06	3.83243937180573e-06	7.48759940565884e-07	6.79497905151787e-07	1.14954104555969e-05	5.84154591248009e-06	1.89904806313555e-07	4.81056206907837e-07	1.068487940617e-06	7.2404881632265e-06	5.72968706550836e-06	8.63077962099503e-06	5.01578252850367e-07	4.65957739953798e-07	5.14457468175857e-07	5.24419993145166e-07	2.2270426118766e-07	9.15014619508668e-07	1.06905357873255e-06	1.04240830192683e-06
"K00564"	6.27266584826076e-06	7.06359751432603e-07	3.05071869118519e-06	1.27776843291213e-05	1.16818875466269e-06	3.46834193323639e-06	4.69188100492507e-05	1.63267480425224e-06	5.79931646325279e-06	8.17998003254106e-05	3.15969583069995e-05	0	6.8889986877843e-06	1.31148100521126e-06	6.93505770079539e-05	5.17252045300981e-05	2.39302945876146e-05	7.18200338200324e-06	4.22733086595757e-06	4.22405873260828e-07	1.21531594753779e-06	0	3.48055327925398e-06	3.3560452571814e-06	2.95284318433614e-06
"K00566"	4.61524709173514e-05	1.20774448650321e-05	4.3006219228947e-05	8.06564411508431e-05	9.92124519580228e-06	4.4202260532499e-05	8.46586245799001e-05	4.67089383078823e-05	2.62072803786974e-05	0.000180110074712347	7.05144864063535e-05	1.9844177808257e-05	3.17022938026592e-05	4.21183820624015e-05	0.000131496905918071	0.000135917488366681	7.94514415599216e-05	2.9967892355432e-05	4.78892412639624e-05	1.9518979495732e-05	2.19835646106773e-05	8.17211352592315e-06	3.06917138443208e-05	3.32506426967191e-05	2.39628714968581e-05
"K00567"	1.04566642621098e-05	2.47547856105904e-06	8.21181389294931e-06	2.65817391948859e-05	1.90912342961556e-06	8.58585460435051e-06	7.09582952196008e-05	6.84085645059607e-06	1.38182267460888e-05	0.000153278741772343	5.04126953640392e-05	3.87406099612547e-06	9.75152619460448e-06	7.35069177691319e-06	0.000131281467097634	9.56744534611177e-05	5.43564264533386e-05	1.25545924631001e-05	4.97799394210332e-06	5.43554115267304e-06	4.63339489826671e-06	2.01976400811515e-06	8.73744174135032e-06	6.43492359998083e-06	8.14548189561896e-06
"K00568"	0	0	1.15100804052748e-06	0	0	0	0	1.03869785287666e-06	0	3.99672131145805e-06	6.85680835079889e-07	0	0	7.81692379339253e-07	4.88075193264848e-07	4.71306799644422e-06	6.90994912505361e-07	0	0	0	3.67318131351647e-07	1.6434209278378e-07	0	0	3.3574520139473e-07
"K00569"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.03622847777221e-07	0	0	0	0	0	0	0	0	0
"K00571"	1.87556255999702e-05	4.51654698560563e-06	1.07204425814042e-05	2.99421973185178e-05	2.39678368697794e-06	1.28454441603729e-05	7.33085466299345e-05	8.72791912255283e-06	1.40091518482346e-05	0.000141141111578134	5.65346185497335e-05	3.89930671821651e-06	1.08562067208874e-05	9.22073608337342e-06	0.000119265630161253	8.49138971513593e-05	5.01628751271229e-05	1.56338909948951e-05	1.4274848393131e-05	3.43147742301236e-06	6.04819997253083e-06	1.64305971816135e-06	8.93027168250923e-06	1.07013115226772e-05	1.01636970557519e-05
"K00573"	0	6.25134650756851e-07	1.83354273270708e-06	0	6.55849279131079e-07	4.18500868614903e-06	0	2.22313524308245e-06	0	4.40731750849797e-06	1.51526789681734e-06	1.11641742574167e-06	0	1.38269752586525e-06	3.90177252482368e-07	2.9471878693233e-06	6.51836463046835e-07	0	0	0	3.89620081608971e-07	0	1.54032458237705e-06	0	4.59956166996532e-07
"K00574"	5.5775189049965e-06	2.01057859111485e-06	6.14457698447437e-06	2.04029716184855e-05	1.1822218140795e-06	7.85364671195827e-06	5.98640394115214e-05	5.13787619699495e-06	8.85370559725672e-06	0.000112159160931934	4.52058025138929e-05	9.35858959381382e-07	8.24959189705571e-06	3.85654281424973e-06	0.000103228169380241	7.55161032451731e-05	4.59254468369546e-05	1.03683340006568e-05	1.53197633896907e-06	1.36118884699844e-06	1.99763181848732e-06	7.18434914230757e-07	5.76587863523275e-06	4.32008749525353e-06	5.44673671072084e-06
"K00575"	2.96049110855032e-07	0	3.79612405523074e-07	0	3.34933761433383e-07	7.04810610835442e-07	2.55019047587162e-07	1.35125666133047e-06	0	2.13538174203171e-06	5.20354659205038e-07	5.91909370099077e-07	0	7.35140920601727e-07	2.03638749529456e-07	1.74594415681332e-06	3.24513815177689e-07	0	0	0	3.54047454785226e-07	0	3.33079837322822e-07	0	4.22551877367867e-07
