"","MGJ1","MGJ10","MGJ11","MGJ12","MGJ13","MGJ14","MGJ15","MGJ16","MGJ17","MGJ18","MGJ19","MGJ2","MGJ20","MGJ21","MGJ22","MGJ23","MGJ24","MGJ29","MGJ3","MGJ4","MGJ5","MGJ6","MGJ7","MGJ8","MGJ9"
"K05966",4.02815411180545e-05,0.000117516868567176,0.000114492637857124,8.90367888882088e-05,7.42414118595352e-05,2.38125003720703e-05,0.000537194200035524,3.53361052544789e-05,0.000416843320352999,0.000479877924579762,3.37350047903707e-05,9.08335339240541e-06,0.000142971009053639,0.000171197699102924,3.83542538354254e-05,7.2928644183576e-06,1.512731145319e-05,2.96886550742365e-06,4.89112358891084e-05,3.58135252938289e-05,2.70888188191442e-05,4.57879388845486e-05,3.66705129960298e-05,3.01535914298011e-05,7.62137032238396e-05
"K11159",0,0,0,0,0,0,0,0,0,3.45235916963857e-06,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K05964",4.02815411180545e-05,0.000117516868567176,0.000114492637857124,8.90367888882088e-05,7.42414118595352e-05,2.38125003720703e-05,0.000537194200035524,3.53361052544789e-05,0.000416843320352999,0.000479877924579762,3.37350047903707e-05,9.08335339240541e-06,0.00014654528427998,0.000171197699102924,3.83542538354254e-05,7.2928644183576e-06,1.512731145319e-05,2.96886550742365e-06,4.89112358891084e-05,3.58135252938289e-05,2.70888188191442e-05,4.57879388845486e-05,3.66705129960298e-05,3.01535914298011e-05,7.62137032238396e-05
"K05968",1.87980525217587e-05,2.44826809514949e-06,5.32523897009878e-06,1.11295986110261e-05,1.59088739699004e-05,0,8.66442258121813e-06,6.77275350710845e-05,0,3.45235916963857e-06,0,2.27083834810135e-06,0.000160842385185344,0,5.57880055788006e-05,0,0,0,3.2607490592739e-06,8.4267118338421e-06,4.60509919925452e-05,0.000117331593391656,4.88940173280397e-06,1.09649423381095e-05,2.72191797227999e-06
"K11152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00309",0,4.89653619029898e-06,5.32523897009878e-06,0,0,0,0,0,3.5627634218205e-06,3.45235916963857e-06,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,2.72191797227999e-06
"K00658",6.71359018634241e-05,5.14136299981393e-05,2.66261948504939e-05,4.45183944441044e-05,0.000100756201809369,8.92968763952637e-05,1.73288451624363e-05,5.0059482443845e-05,3.20648707963845e-05,1.72617958481929e-05,7.75905110178526e-05,4.08750902658243e-05,1.07228256790229e-05,5.70658997009747e-05,9.06555090655509e-05,5.34810057346224e-05,6.95856326846742e-05,0.000133598947834064,3.58682396520129e-05,7.58404065045789e-05,4.87598738744596e-05,8.58523854085286e-05,8.06751285912656e-05,6.85308896131842e-05,8.43794571406796e-05
"K00304",0,2.44826809514949e-06,7.98785845514817e-06,5.56479930551305e-06,7.95443698495021e-06,0,4.33221129060907e-06,2.94467543787324e-06,3.5627634218205e-06,0,0,0,3.57427522634098e-06,8.5598849551462e-06,0,2.4309548061192e-06,0,0,0,0,0,2.86174618028429e-06,0,0,5.44383594455997e-06
"K00305",0,2.44826809514949e-06,7.98785845514817e-06,5.56479930551305e-06,7.95443698495021e-06,0,4.33221129060907e-06,2.94467543787324e-06,3.5627634218205e-06,0,0,0,3.57427522634098e-06,8.5598849551462e-06,0,2.4309548061192e-06,0,0,0,0,0,2.86174618028429e-06,0,0,5.44383594455997e-06
"K00654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00655",0.00118696274494534,0.00129268555423893,0.00138722475171073,0.00124095024512941,0.00115339336281778,0.00107453907928967,0.00102240186458374,0.00109247458745097,0.00108664284365525,0.00117034975850748,0.00102217064514823,0.0011831067793608,0.00122240212740861,0.00142950078750942,0.000958856345885635,0.00117901308096781,0.00104075902797948,0.000929254903823602,0.000997789212137812,0.00126400677507631,0.00111335045346683,0.00110177227940945,0.00115389880894174,0.00109923546939548,0.00119492198983091
"K00652",0.000429669771925914,0.000230137200944052,0.000109167398887025,0.000242068769789818,0.000352646706332792,0.00061614844712732,3.89899016154816e-05,0.000550654306882295,9.9757375810974e-05,0.00021749862768723,0.000856869121675415,0.00053818868850002,0.000185862311769731,1.99730648953411e-05,0.000808926080892608,0.000432709955489218,0.000792671120147158,0.000825344611063774,0.00056084883819511,0.000490855964321302,0.000436129982988222,0.000526561297172309,0.000493829575013201,0.000578400708335275,0.000476335645148998
"K00301",0,4.89653619029898e-06,5.32523897009878e-06,1.11295986110261e-05,5.3029579899668e-06,0,4.33221129060907e-06,2.94467543787324e-06,7.125526843641e-06,3.45235916963857e-06,0,0,3.57427522634098e-06,8.5598849551462e-06,0,4.8619096122384e-06,3.02546229063801e-06,0,0,0,0,2.86174618028429e-06,2.44470086640199e-06,2.74123558452737e-06,0
"K00302",0.00017723878091944,8.07928471399332e-05,3.99392922757409e-05,6.12127923606435e-05,8.21958488444855e-05,0.000110132814220825,1.29966338718272e-05,0.000173735850834521,5.7004214749128e-05,0.000131189648446266,3.03615043113336e-05,0.000211187966373426,3.57427522634098e-06,8.5598849551462e-06,5.57880055788006e-05,8.99453278264104e-05,0.000102865717881692,5.34395791336257e-05,9.4561722718943e-05,0.000271761456641408,0.000157115149151036,0.000163119532276204,0.000193131368445757,0.000142544250395423,0.000130652062669439
"K00303",8.05630822361089e-06,9.79307238059796e-06,1.3313097425247e-05,1.94767975692957e-05,4.77266219097012e-05,8.92968763952637e-06,4.33221129060907e-06,8.83402631361971e-06,7.125526843641e-06,3.45235916963857e-06,6.74700095807414e-06,0,3.57427522634098e-06,8.5598849551462e-06,2.78940027894003e-05,1.45857288367152e-05,9.07638687191403e-06,0,6.52149811854779e-06,8.4267118338421e-06,3.25065825829731e-05,5.72349236056857e-06,9.77880346560795e-06,2.74123558452737e-06,1.63315078336799e-05
"K10828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74123558452737e-06,0
"K06431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06434",0,4.89653619029898e-06,5.32523897009878e-06,2.78239965275652e-06,0,0,0,0,3.5627634218205e-06,3.45235916963857e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06436",4.02815411180545e-05,0.000122413404757475,0.000119817876827223,9.46015881937218e-05,4.77266219097012e-05,3.27421880115967e-05,1.29966338718272e-05,2.94467543787324e-05,2.8502107374564e-05,2.07141550178314e-05,4.04820057484448e-05,3.17917368734189e-05,1.07228256790229e-05,0.000159784519162729,3.48675034867503e-05,2.67405028673112e-05,1.81527737438281e-05,1.78131930445419e-05,4.56504868298345e-05,5.26669489615131e-05,5.68865195202028e-05,6.29584159662543e-05,3.42258121296278e-05,5.75659472750748e-05,7.62137032238396e-05
"K06437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10820",5.37087214907393e-06,0,0,5.56479930551305e-06,2.6514789949834e-06,5.95312509301758e-06,0,2.94467543787324e-06,0,0,0,4.5416766962027e-06,0,0,0,0,0,0,0,0,5.41776376382884e-06,5.72349236056857e-06,0,2.74123558452737e-06,0
"K06439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09167",8.32485183106459e-05,5.14136299981393e-05,4.52645312458397e-05,5.8430392707887e-05,7.95443698495021e-05,0.000133945314592896,0.000333580269376898,9.42296140119436e-05,0.000178138171091025,0.000324521761946026,0.00025301253592778,0.000104458564012662,0.000135822458600957,5.99191946860234e-05,0.000285913528591353,0.000104531056663126,0.000220858747216575,0.000228602644071621,0.000156515954845147,5.89869828368947e-05,0.000102937511512748,8.87141315888129e-05,9.77880346560795e-05,0.000123355601303732,0.000114320554835759
"K06322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K14257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K01308",2.41689246708327e-05,3.42757533320929e-05,5.32523897009878e-06,3.06063961803218e-05,7.42414118595352e-05,2.67890629185791e-05,0,2.65020789408591e-05,3.5627634218205e-06,1.03570775089157e-05,6.74700095807414e-06,3.17917368734189e-05,0,2.85329498504873e-06,3.48675034867503e-05,7.2928644183576e-06,9.07638687191403e-06,0,3.91289887112868e-05,3.16001693769079e-05,6.50131651659461e-05,2.86174618028429e-05,2.20023077976179e-05,1.91886490916916e-05,3.26630156673598e-05
"K01303",2.41689246708327e-05,4.89653619029898e-06,7.98785845514817e-06,1.94767975692957e-05,2.12118319598672e-05,5.95312509301758e-06,1.73288451624363e-05,7.36168859468309e-05,3.5627634218205e-06,6.90471833927714e-06,3.37350047903707e-06,4.5416766962027e-06,0.000164416660411685,0,5.57880055788006e-05,2.4309548061192e-06,6.05092458127602e-06,0,9.78224717782169e-06,1.26400677507631e-05,5.68865195202028e-05,0.000125916831932509,7.33410259920596e-06,1.37061779226368e-05,5.44383594455997e-06
"K01301",0,0,0,0,0,0,0,0,0,3.45235916963857e-06,0,0,0,0,0,0,0,0,0,0,0,2.86174618028429e-06,0,0,0
"K01305",0.000214834885962957,0.00019096491142166,0.00013046835476742,0.000119643185068531,0.000106059159799336,0.000130968752046387,1.73288451624363e-05,0.000176680526272394,6.76925050145895e-05,0.00014499908512482,6.40965091017043e-05,0.000227083834810135,7.14855045268196e-06,0.00015693122417768,6.62482566248257e-05,9.23762826325296e-05,0.000111942104753606,5.34395791336257e-05,9.78224717782169e-05,0.000303361626018315,0.000178786204206352,0.000188875247898763,0.000215133676243375,0.000158991663902587,0.000171480832253639
"K01304",0.000171867908770366,0.000291343903322789,0.000324839577176026,0.000230939171178791,0.000196209445628772,0.000107156251674316,0.000758136975856586,0.000176680526272394,0.00056647938406946,0.000566186903820726,0.000134940019161483,0.00013397946253798,0.000375298898765803,0.000302449268415166,0.000191771269177127,0.000291714576734304,0.000169425888275729,0.000172194199430572,0.000120647715193134,0.00012008064363225,0.000159824031032951,0.000266142394766439,0.000156460855449727,0.000131579308057314,0.000141539734558559
"K02658",0,2.44826809514949e-06,2.66261948504939e-06,5.56479930551305e-06,5.3029579899668e-06,0,4.33221129060907e-06,0,0,0,0,2.27083834810135e-06,3.57427522634098e-06,1.71197699102924e-05,0,0,6.05092458127602e-06,0,6.52149811854779e-06,0,0,5.72349236056857e-06,0,1.09649423381095e-05,2.72191797227999e-06
"K00672",0,0,0,0,0,0,0,0,0,0,0,2.27083834810135e-06,0,0,0,0,0,0,0,0,0,0,0,0,0
"K02650",8.05630822361089e-05,0.000212999324278006,0.000284900284900285,0.000144684781943339,0.000106059159799336,4.76250007441406e-05,1.73288451624363e-05,4.41701315680986e-05,0.000106882902654615,4.833302837494e-05,3.03615043113336e-05,5.90417970506352e-05,6.79112293004786e-05,0.000251089958684289,2.44072524407252e-05,2.67405028673112e-05,3.63055474876561e-05,2.67197895668128e-05,5.21719849483823e-05,7.58404065045789e-05,6.77220470478605e-05,8.012889304796e-05,4.88940173280397e-05,7.4013360782239e-05,9.52671290297996e-05
"K02651",4.56524132671284e-05,3.91722895223919e-05,5.32523897009878e-06,3.06063961803218e-05,3.44692269347842e-05,5.95312509301758e-05,4.33221129060907e-06,3.53361052544789e-05,0,1.38094366785543e-05,9.10845129340008e-05,2.27083834810135e-05,7.14855045268196e-06,5.70658997009747e-06,9.7629009762901e-05,5.34810057346224e-05,6.35347081033982e-05,0.000133598947834064,4.56504868298345e-05,3.58135252938289e-05,4.06332282287163e-05,4.57879388845486e-05,2.44470086640199e-05,6.30484184441295e-05,5.17164414733198e-05
"K02652",0.000115473751205089,0.000279102562847042,0.000311526479750779,0.000180855977429174,0.000169694655678938,8.33437513022461e-05,1.73288451624363e-05,0.000126621043828549,0.000106882902654615,6.21424650534943e-05,5.39760076645931e-05,8.17501805316487e-05,7.14855045268196e-05,0.000251089958684289,6.97350069735007e-05,7.04976893774568e-05,6.05092458127602e-05,7.71905031930149e-05,0.000101083220837491,0.000115867287715329,0.000121899684686149,0.000103022862490234,8.06751285912656e-05,0.000123355601303732,0.000152427406447679
"K02653",0.000204093141664809,0.000472515742363852,0.000620390340016508,0.000481355139926879,0.000312874521408041,0.000178593752790527,5.19865354873088e-05,0.000161957149083028,0.000203077515043769,0.000138094366785543,0.000131566518682446,0.000195292097936716,0.00043963585283994,0.000670524321486453,0.000125523012552301,0.000194476384489536,0.000117993029334882,0.000130630082326641,0.000166298202022969,0.000214881151762973,0.000230254959962726,0.000203183978800184,0.000195576069312159,0.000241228731438409,0.000299410976950799
"K02654",0.000639133785739797,0.00091565226758591,0.00106504779401976,0.000926539084367922,0.000843170320404722,0.000532804695825073,0.000134298550008881,0.000694943403338084,0.000463159244836665,0.000417735459526267,0.000347470549340818,0.000710772402955723,0.0010293912651862,0.00105001255449793,0.000543933054393305,0.000736579306254117,0.000484073966502082,0.00047204961568036,0.000489112358891084,0.000756297387087328,0.000793702391400925,0.000735468768333061,0.000686960943458958,0.000679826424962788,0.000724030180626477
"K05687",2.68543607453696e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41776376382884e-06,2.86174618028429e-06,0,0,0
"K02656",0,9.79307238059796e-06,5.32523897009878e-06,1.11295986110261e-05,2.12118319598672e-05,0,0,5.88935087574648e-06,1.78138171091025e-05,0,0,2.27083834810135e-06,0,5.70658997009747e-06,0,0,3.02546229063801e-06,0,6.52149811854779e-06,2.10667795846052e-06,0,2.86174618028429e-06,0,1.09649423381095e-05,2.72191797227999e-06
"K05685",2.68543607453696e-06,1.71378766660464e-05,5.32523897009878e-06,5.56479930551305e-06,1.85603529648838e-05,1.48828127325439e-05,0,5.88935087574648e-06,2.49393439527435e-05,0,6.74700095807414e-06,4.5416766962027e-06,0,8.5598849551462e-06,0,7.2928644183576e-06,1.2101849162552e-05,2.96886550742365e-06,3.2607490592739e-06,2.10667795846052e-06,0,0,7.33410259920596e-06,2.74123558452737e-06,5.44383594455997e-06
"K00878",0.000547828959205541,0.000599825683311625,0.000676305349202545,0.000573174328467844,0.000487872135076946,0.000422671881604248,0.000103973070974618,0.000465258719183972,0.000513037932742152,0.00033833119862458,0.000256386036406817,0.000492771921537993,0.000453932953745304,0.000704763861307037,0.000247559274755927,0.000481329051611602,0.000305571691354439,0.000261260164653281,0.000440201123001976,0.000545629591241276,0.000484889856862681,0.000412091449960937,0.000493829575013201,0.000422150280017215,0.000465447973259878
"K00879",0.000204093141664809,0.000117516868567176,4.26019117607903e-05,0.000105731186804748,0.000137876907739137,0.000163710940057983,1.29966338718272e-05,0.00019140390346176,8.5506322123692e-05,0.000138094366785543,0.000101205014371112,0.00028612563186077,7.14855045268196e-06,0,5.23012552301255e-05,0.000269835983479231,0.000169425888275729,0.000139536678848911,0.000110865468015312,0.000297041592142934,0.000176077322324437,0.000191736994079047,0.000237135984040993,0.000183662784163334,0.000152427406447679
"K00872",0.000281970787826381,0.000362343678082125,0.000556487472375323,0.000425707146871748,0.000254541983518407,0.000217289065895142,0.000580516312941615,0.000232629359591986,0.00056647938406946,0.000341783557794219,0.000118072516766297,0.000143062815930385,0.00047537860510335,0.000564952407039649,0.000125523012552301,0.000194476384489536,0.000145222189950624,0.000130630082326641,0.000270642171919733,0.000143254101175316,0.000238381605608469,0.000203183978800184,0.000205354872777767,0.000197368962085971,0.000220475355754679
"K00873",0.000802945386286552,0.000854445565207172,0.000860026093670953,0.000823590297215931,0.000768928908545186,0.000806648450103882,0.00097474754038704,0.000786228341912154,0.000862188748080561,0.000914875179954222,0.000833254618322156,0.000783439230094966,0.000793489100247697,0.000913054395215595,0.000794979079497908,0.000775474583152025,0.000822925743053539,0.00078081162845242,0.0008119265157592,0.000785790878505775,0.00077203133634561,0.000792703691938747,0.000779859576382234,0.000778510906005773,0.000794800047905756
"K00870",0,0,0,0,0,0,0,0,0,0,0,0,0,2.85329498504873e-06,0,0,0,0,0,0,0,0,0,0,0
"K00876",0.000998982219727751,0.000989100310440394,0.0011103123252656,0.0011324366586719,0.000943926522214091,0.00113704689276636,0.00100074080813069,0.00103947042956925,0.000961946123891535,0.00101499359587374,0.00139662919832135,0.00107864821534814,0.00117593654946618,0.00115558446894474,0.00119595536959554,0.00119359880980453,0.00124043953916158,0.00124395464761051,0.00110865468015312,0.000933258335598012,0.000964361949961534,0.000930067508592393,0.00100232735522481,0.00107730558471926,0.00101527540366044
"K00877",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K00874",0.000853968671702754,0.000932790144251956,0.00102510850174402,0.000954363080895488,0.000795443698495021,0.000887015638859619,0.00013863076129949,0.00091873873661645,0.000602107018287665,0.000469520847070846,0.00102554414562727,0.000921960369329149,0.000982925687243769,0.00109851856924376,0.00101115760111576,0.00088000563981515,0.000983275244457353,0.00102128973455373,0.00094561722718943,0.000825817759716525,0.000869551084094529,0.000827044646102159,0.000845866499775088,0.000918313920816669,0.000868291833157316
