"","DS_1A","DS_1C","DS_1E","DS_2A","DS_2C","DS_2E","DS_3A","DS_3C","DS_3E","FS_1A","FS_1C","FS_1E","FS_2A","FS_2C","FS_3A","FS_3C","FS_3E"
"K06386",2.40236392610329e-06,1.36257629697311e-06,2.08623276224102e-06,6.36368409126705e-06,3.09615416370812e-06,4.62729863814194e-06,2.2976981242428e-06,2.28736403960134e-06,2.73885386550247e-06,8.09230733126629e-07,1.04331249212299e-06,4.35871719465987e-07,8.62876238308297e-07,1.28567948053406e-06,5.81286977117832e-07,3.99875718626651e-07,1.92156886105347e-07
"K06387",2.60256091994523e-06,1.36257629697311e-06,2.29485603846513e-06,6.81823295492898e-06,3.71538499644974e-06,4.84764619233918e-06,2.71546141955968e-06,2.28736403960134e-06,4.42430239811938e-06,1.21384609968994e-06,1.46063748897219e-06,6.53807579198981e-07,1.07859529788537e-06,1.49995939395641e-06,5.81286977117832e-07,5.99813577939976e-07,1.92156886105347e-07
"K06384",4.20413687068075e-06,2.33584508052534e-06,4.17246552448205e-06,1.00000750005625e-05,4.95384666193299e-06,6.83077418011429e-06,4.17763295316873e-06,3.95090152294777e-06,6.32043199731339e-06,1.4161537829716e-06,1.87796248582138e-06,1.08967929866497e-06,1.29431435746244e-06,2.35707904764578e-06,1.35633627994161e-06,9.99689296566627e-07,3.84313772210694e-07
"K06385",3.60354588915493e-06,1.94653756710445e-06,4.17246552448205e-06,9.31825170506961e-06,4.95384666193299e-06,6.61042662591706e-06,3.9687513055103e-06,3.32707496669286e-06,6.53111306389051e-06,1.4161537829716e-06,1.66929998739679e-06,8.71743438931975e-07,1.29431435746244e-06,2.14279913422344e-06,1.35633627994161e-06,9.99689296566627e-07,3.84313772210694e-07
"K06388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K12466",2.16212753349296e-05,1.77134918606505e-05,1.91933414126174e-05,3.20456948881662e-05,2.62141052527287e-05,3.01876149250212e-05,4.86694239044158e-05,4.76187604607916e-05,3.96080405164973e-05,2.42769219937989e-05,2.60828123030748e-05,2.50626238692943e-05,2.41605346726323e-05,1.88566323811663e-05,1.97637572220063e-05,2.87910517411189e-05,1.61411784328491e-05
"K12468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07657",0.000503695636506322,0.000538996252331222,0.000486509480154607,0.000438412379001933,0.000482380818705725,0.00045986534560963,0.000447842252579688,0.000441461259643059,0.000433370953949122,0.000519728438350577,0.000487644258818286,0.000513456885530933,0.000499605341980504,0.000481915525286851,0.000527033525920168,0.000517439179902886,0.000533427515828443
"K07656",3.40334889531299e-06,4.28238264762979e-06,1.66898620979282e-06,2.95456761380256e-06,3.71538499644974e-06,1.98312798777512e-06,2.08881647658437e-06,3.11913278127456e-06,1.26408639946268e-06,5.46230744860474e-06,4.59057496534116e-06,4.57665305439287e-06,4.74581931069563e-06,2.99991878791281e-06,2.13138558276538e-06,3.99875718626651e-06,1.92156886105347e-06
"K07655",5.20512183989045e-06,5.06099767447157e-06,2.50347931468923e-06,4.54548863661932e-06,4.95384666193299e-06,3.08486575876129e-06,3.75986965785186e-06,4.57472807920268e-06,2.73885386550247e-06,8.09230733126629e-06,6.67719994958714e-06,6.32013993225682e-06,6.90300990646637e-06,4.28559826844688e-06,4.65029581694266e-06,5.19838434214646e-06,3.45882394989624e-06
"K07654",4.32425506698591e-05,3.32857923974861e-05,5.00695862937845e-05,7.52278369360498e-05,4.85064152314272e-05,5.55275836577033e-05,9.4205623093955e-05,9.89804802591126e-05,0.000105129852221979,4.20799981225847e-05,4.94530121266298e-05,5.47019007929814e-05,4.27123737962607e-05,3.4927625887842e-05,3.68148418841294e-05,5.11840919842113e-05,3.18980430934876e-05
"K07653",3.88382168053365e-05,3.40644074243279e-05,4.50626276644061e-05,6.52277619354872e-05,4.62359021780413e-05,5.77310591996756e-05,9.88010193424406e-05,0.000100228133371622,9.81773770249347e-05,3.90453828733598e-05,4.79923746376576e-05,4.90355684399236e-05,4.29280928558378e-05,3.53561857146867e-05,3.75898911869531e-05,5.53827870297911e-05,3.24745137518036e-05
"K07652",1.80177294457746e-06,1.55723005368356e-06,3.12934914336153e-06,4.54548863661932e-06,2.4769233309665e-06,3.745908421353e-06,2.2976981242428e-06,2.07942185418304e-06,3.1602159986567e-06,1.01153841640829e-06,1.04331249212299e-06,6.53807579198981e-07,1.07859529788537e-06,1.49995939395641e-06,1.16257395423566e-06,5.99813577939976e-07,1.92156886105347e-07
"K07651",2.40236392610329e-06,1.36257629697311e-06,2.08623276224102e-06,6.59095852309801e-06,3.30256444128866e-06,4.62729863814194e-06,2.2976981242428e-06,2.28736403960134e-06,2.94953493207958e-06,8.09230733126629e-07,1.04331249212299e-06,6.53807579198981e-07,8.62876238308297e-07,1.28567948053406e-06,5.81286977117832e-07,3.99875718626651e-07,1.92156886105347e-07
"K07650",0,0,2.08623276224102e-07,2.27274431830966e-07,4.12820555161083e-07,0,4.17763295316873e-07,0,1.26408639946268e-06,2.02307683281657e-07,2.08662498424598e-07,0,0,4.28559826844688e-07,0,1.99937859313325e-07,0
"K07659",0.000116714847409851,0.000105696989893772,0.000124756719182013,0.000140682873303368,0.000127561551544775,0.00013308992273513,0.000102352007352634,9.41978099944916e-05,0.00010070554982386,0.000120170763869304,0.000138134573957084,0.000122697889029675,0.000154454846657185,0.000177423768313701,0.000127883134965923,0.000114964269105162,0.000107415699332889
"K07658",0.000352546906155657,0.000343369226837225,0.000356954425619439,0.000312275069335747,0.000345117984114665,0.000353437476932365,0.000396039603960396,0.000394050441367686,0.000385757032902694,0.000316409216652512,0.000315915022614842,0.000260433352380927,0.00026835451011388,0.000274064009267178,0.000363691885350057,0.000351290818813513,0.00036548239737237
"K11041",0,0,0,0,4.12820555161083e-07,0,4.17763295316873e-07,0,1.26408639946268e-06,0,2.08662498424598e-07,0,0,2.14279913422344e-07,0,1.99937859313325e-07,0
"K11040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11042",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K11048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K07387",3.40334889531299e-06,1.751883810394e-06,3.33797241958564e-06,6.36368409126705e-06,3.09615416370812e-06,4.62729863814194e-06,3.34210636253499e-06,4.36678589378438e-06,3.79225919838804e-06,2.42769219937989e-06,2.50394998109518e-06,1.74348687786395e-06,4.09866213196441e-06,4.28559826844688e-06,1.93762325705944e-07,5.99813577939976e-07,5.76470658316041e-07
"K07386",0.000609199452261025,0.00059933891691146,0.000528442758675651,0.000462048919912354,0.000557926980300203,0.000404998804614518,0.000535572544596232,0.000517568099506158,0.000544189194968683,0.000583859973950863,0.000537514595941765,0.000529148267431709,0.000492702332074037,0.000503129236715663,0.000584193412003421,0.000566423955434651,0.000628353017564484
"K06926",7.02691448385211e-05,8.8372805546542e-05,6.5299085458144e-05,5.70458823895725e-05,8.7311547416569e-05,4.89171570317862e-05,5.99490328779713e-05,4.74108182753733e-05,6.3204319973134e-05,9.24546112597173e-05,9.70280617674381e-05,0.00015211923009363,0.000110232439443885,9.34260422521419e-05,0.000101337696344209,0.000103367873264989,0.000114333347232681
"K06927",0.000261857667945258,0.000251103346156474,0.00022885973401784,0.000191137797169842,0.000235101306164237,0.000172752482490632,0.00025525337343861,0.000276147222235507,0.000239755053764755,0.000243376142987834,0.000224520848304868,0.000193962915162364,0.000195225748917252,0.000185994964850594,0.000262547951331554,0.000244524001940197,0.000262101992647693
"K06924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K06925",0.00046525781368867,0.000461134749647044,0.000452295262853854,0.000435685085819962,0.000438828250136231,0.000454797351863094,0.000456406400133684,0.000453106022026484,0.000461180854737301,0.000435163826738845,0.000407935184420089,0.000437179334624385,0.000402316046111243,0.000375204128402524,0.000426083354227371,0.000429066646086396,0.000452529466778092
"K06922",1.40137895689358e-06,2.14119132381489e-06,1.87760948601692e-06,1.81819545464773e-06,2.06410277580541e-06,1.32208532518341e-06,2.71546141955968e-06,2.49530622501965e-06,3.1602159986567e-06,2.62999988266154e-06,1.46063748897219e-06,3.26903789599491e-06,3.02006683407904e-06,4.07131835502453e-06,1.93762325705944e-06,3.39894360832653e-06,9.60784430526735e-07
"K06923",0.000169767050777966,0.000173825804742427,0.000177747031342935,0.000188410503987871,0.000185769249822487,0.000179142561562352,0.000144546100179638,0.000139945090786518,0.000149794238336327,0.000171556915422845,0.000188839561074261,0.000227307101701512,0.000210326083087647,0.000210637154894164,0.000177486290346645,0.000178344570507486,0.000183125512458396
"K06920",0.000504696621475532,0.0005162217627961,0.000499861369832949,0.00046591258525348,0.000482793639260886,0.000493137826293413,0.000466850482516606,0.000474524067124569,0.000463498346469649,0.000498688439289285,0.000487018271323012,0.000494496465734163,0.000484936445929263,0.000487915362862677,0.000524320853360284,0.00049724545611224,0.000524203985295386
"K06921",1.94191084026682e-05,1.26524941861789e-05,2.50347931468923e-05,3.56820857974617e-05,1.9815386647732e-05,3.01876149250212e-05,3.61365250449096e-05,3.36866340377652e-05,3.91866783833431e-05,1.57799992959693e-05,1.85709623597892e-05,2.07039066746344e-05,1.68260866470118e-05,1.3071074718763e-05,1.22070265194745e-05,1.75945316195726e-05,1.22980407107422e-05
"K06928",8.20807674751956e-06,5.06099767447157e-06,1.16829034685497e-05,1.00000750005625e-05,1.03205138790271e-05,9.25459727628388e-06,1.42039520407737e-05,2.24577560251768e-05,1.26408639946268e-05,4.65307671547812e-06,1.66929998739679e-06,2.83316617652892e-06,3.02006683407904e-06,4.28559826844688e-06,1.93762325705944e-06,1.99937859313325e-06,2.11372574715882e-06
"K06929",0.000420613884061917,0.000421425383278113,0.000422044887801359,0.000394548413658557,0.000396101322677059,0.000420423133408325,0.000438860341730376,0.000448947178318118,0.000432317548616236,0.00039429767471595,0.000389155559561876,0.00034651801697546,0.000357662200778789,0.000367918611346164,0.000416201475616368,0.000396476775018324,0.000403529460821229
"K07033",5.00492484604851e-06,1.55723005368356e-06,1.52294991643595e-05,7.04550738675995e-06,1.85769249822487e-06,5.81717543080701e-05,4.38651460082717e-06,4.57472807920268e-06,6.53111306389051e-06,4.04615366563314e-07,2.08662498424598e-06,1.08967929866497e-06,6.47157178731222e-07,1.71423930737875e-06,1.16257395423566e-06,7.99751437253302e-07,5.76470658316041e-07
"K07032",0.000186983992248372,0.000170905998391771,0.000198609358965345,0.000234774488081388,0.000193406430092967,0.000215059212896502,0.000183189204996449,0.000192970348068186,0.000187927511386785,0.000165689992607677,0.0001688079612255,0.000168028547854138,0.000179262538508549,0.000184495005456638,0.0001466780805594,0.000162149603903107,0.00013547060470427
"K07031",0.00030329844567054,0.000316507008411183,0.000279555190140297,0.000229092627285614,0.000261315411416965,0.000268383321012233,0.000280528052805281,0.000287168158062678,0.000262508608955083,0.00029051383319246,0.000265418697996089,0.00023951150984656,0.000239448156130552,0.000217279832210257,0.000309050909500981,0.000291509398878828,0.000305913762679712
