"WDG002"	"WDG004"	"WDG018"	"WDG033"	"WDG040"	"WDG048"	"WDG058"	"WDG087"	"WDG092"	"WDG127"	"WDG132"	"WDG140"	"WDG146"	"WDG154"
"K00244"	1.16454706403547e-06	6.66473714626452e-07	9.54639053689204e-07	2.13098253222355e-06	2.18038233335108e-06	7.67685961386199e-07	1.05117673297303e-06	2.89663666769874e-06	0	8.02034694373055e-07	6.46612290280198e-07	1.57316555937587e-06	1.85955189267366e-06	9.08473574851259e-07
"K00245"	0	0	0	7.29037716907575e-07	4.53547840442219e-07	0	0	1.8565467551952e-06	0	0	0	0	2.34511535714401e-07	0
"K00246"	0	0	0	0	0	3.86467042202944e-07	0	5.99446386362602e-07	0	0	0	0	0	0
"K00247"	0	0	0	2.40383255458329e-07	2.91279463675575e-07	0	0	7.4463744491908e-07	0	0	0	0	1.94741235036974e-07	0
"K00248"	1.03203986286237e-05	3.43488943049618e-06	2.38642130681222e-06	7.30907204467248e-06	1.99772341063319e-05	1.67591348646966e-06	4.08903549188794e-06	7.27627897013633e-06	7.77153417255748e-06	1.23839549285779e-05	9.37908489433545e-06	7.4748083893023e-06	9.40633744281781e-06	7.36994070824541e-06
"K00249"	3.33678514248233e-07	0	2.34654226795413e-07	6.17241658292939e-07	4.26103670720702e-05	0	0	3.04542140354438e-05	0	0	0	0	2.14621944064848e-05	4.60378878478938e-07
"K00252"	2.29878697338848e-07	0	0	2.68410569536931e-07	4.02084556607087e-05	0	0	7.91720521415136e-05	0	0	0	4.15311609091947e-07	4.93168279573364e-05	4.25405204478735e-07
"K00253"	0	0	0	0	3.3301357433943e-05	2.12597087298853e-07	0	2.15201326108788e-05	0	0	0	0	1.54712881180268e-05	5.22024546127146e-07
"K00255"	9.53081678272719e-07	0	0	2.20577462810292e-07	9.39565583296184e-06	0	0	2.57947767446585e-05	0	0	0	0	1.84244060593476e-05	0
"K00257"	3.4791981099878e-06	2.62167675736352e-06	1.42662335190328e-06	4.75352465630792e-06	0.00017019227427299	7.74112742526882e-07	4.96489948814668e-06	0.000165061140672913	0	1.37723435836767e-06	1.11502425348144e-06	1.03303952223494e-06	0.000116323664129662	6.0697941653626e-06
"K00259"	0	0	0	0	9.89732069511322e-07	0	0	2.78673321221883e-05	0	0	0	0	1.54414684548664e-05	0
"K00260"	2.34346195598934e-07	0	0	0	3.31393904704313e-06	0	0	6.64741920035744e-05	0	0	0	0	3.11072595548493e-05	0
"K00261"	0	0	0	0	1.21049705634148e-05	1.94053645715475e-07	0	7.34397017975492e-06	0	1.80788033099966e-06	0	0	5.95208340412747e-06	0
"K00262"	5.38792545813282e-05	3.02008716679901e-05	2.42106692755418e-05	5.66212357277729e-05	7.69470360780581e-05	1.84863569312912e-05	4.59144750332015e-05	5.17564195339971e-05	4.30625222180368e-05	4.17886509327068e-05	5.32936178039478e-05	4.39680577278046e-05	4.80118208148111e-05	6.45319033049405e-05
"K00263"	0	0	0	0	1.29842026248155e-06	0	0	0	0	0	0	0	0	0
"K00265"	8.13973674482574e-06	3.86695291459297e-06	2.97250054552672e-06	6.62893680744372e-06	6.02541050306318e-05	1.93267685113177e-06	4.45462954664284e-06	6.62445781557427e-05	4.02946753836253e-06	3.61988036875444e-06	9.22573139117686e-06	4.88797877051551e-06	4.42149389870086e-05	1.81647825958611e-05
"K00266"	1.84752899109327e-05	9.57354097783932e-06	8.40628693696116e-06	2.30064568473681e-05	6.80181055894663e-05	5.12463902833742e-06	1.45434032873873e-05	8.85248255908802e-05	1.30879041540348e-05	1.75172249945022e-05	2.44258478683762e-05	1.28490639436682e-05	6.0842213884295e-05	2.45095955062269e-05
"K00275"	2.17604179663917e-07	0	0	0	2.34419645353331e-05	0	0	1.4114481811145e-05	0	0	0	0	9.89141112674145e-06	0
"K00276"	0	0	0	0	4.48187473450004e-07	0	0	3.57446382474929e-06	0	0	0	0	2.02875067963443e-06	0
"K00278"	3.74253724259809e-06	2.08699356642936e-06	2.13533976953479e-06	3.76779305847025e-06	1.89018099278192e-05	1.09545691484134e-06	2.6824049515636e-06	2.41917474712177e-05	0	1.95011223347337e-06	6.07829278854275e-06	1.71224170860872e-06	1.99222572985334e-05	1.01668530398312e-05
"K00281"	1.87936780675077e-06	7.42017770609311e-07	5.97120318232387e-07	2.43070821775837e-06	1.31676626546953e-05	0	0	1.17350432502552e-05	0	0	0	0	3.3143696198467e-06	1.87428444544961e-06
"K00282"	0	0	0	0	1.31547674124602e-06	0	0	2.25540239014758e-05	0	0	0	1.06408100599657e-06	1.21672709165186e-05	0
"K00283"	0	0	0	0	1.38016142035809e-06	0	0	2.69926332002034e-05	0	0	0	8.1725691271293e-07	1.82547645385405e-05	0
"K00284"	7.06175133018552e-06	4.58779088663948e-06	3.26377872678887e-06	9.12541683552057e-06	1.31702362909453e-05	4.58630809526044e-06	5.60208664065808e-06	4.96053148614541e-06	4.06331942355828e-06	9.97424203414967e-06	5.75500133377232e-06	8.25699175999968e-06	5.04117225174816e-06	8.5250683956338e-06
"K00285"	4.6140167191181e-07	0	1.9126887333079e-07	5.74315275092569e-07	1.39941698737734e-05	2.85748974274624e-07	0	2.75046761405016e-05	0	0	0	0	2.18889978205716e-05	0
"K00286"	2.93004642900822e-06	1.04965355561938e-06	9.03154003397191e-07	2.38597573611099e-06	2.04740811051091e-05	7.8849621438443e-07	0	3.22251908662055e-05	0	1.95108563232667e-06	4.17835663948259e-06	1.17252697578372e-06	1.71718286867053e-05	0
"K00287"	3.80151561492466e-06	5.80372733255788e-07	5.15232756422991e-07	5.96813693140894e-07	9.69705163501937e-06	4.41942188722001e-07	5.78892552964211e-07	2.94427794102433e-05	0	0	6.06924239570002e-06	4.04116871780839e-07	1.80740483280891e-05	4.24702759295328e-07
"K00290"	1.24500673197357e-05	5.50303097256029e-06	5.04639070002941e-06	1.1775615516001e-05	8.63658321130078e-06	2.41750691574382e-06	6.22934903483681e-06	5.22499872765593e-06	4.45333358592399e-06	4.49767734233915e-06	6.33354009137764e-06	1.03794308902091e-05	5.58245387338944e-06	1.78339014766871e-05
"K00294"	0	0	0	0	0	0	0	3.22323536265539e-05	0	0	0	0	1.78520714561754e-05	0
"K00297"	2.10613124091552e-06	4.76780521898896e-07	1.60138871222949e-07	5.72394918832011e-07	2.12616099002327e-05	5.29867684728227e-07	3.63123920871106e-07	3.52588620963036e-05	0	0	3.2479403060889e-06	3.61382196073733e-07	2.3730102460302e-05	8.99964656228016e-07
"K00299"	4.90766799023209e-07	0	0	0	2.3878366205188e-05	0	0	4.88902191288889e-05	0	0	0	0	3.30686057412063e-05	0
"K00302"	0	0	0	0	3.82080515782075e-06	0	0	4.05970036504659e-06	0	0	0	0	1.51037546690454e-06	0
"K00303"	0	0	0	0	7.52391414533172e-06	0	0	1.31937075711203e-05	0	0	0	0	5.44706278012924e-06	0
"K00304"	0	0	0	0	5.59154617935956e-07	0	0	1.07097586189562e-06	0	0	0	0	3.5817136044488e-07	0
"K00305"	0	0	0	0	6.42856384860175e-07	0	0	0	0	0	0	0	0	0
"K00311"	8.31419496402121e-07	0	0	2.59159175022943e-07	4.40274371709926e-05	0	0	7.01244412363809e-05	0	0	0	0	4.23500911433248e-05	2.17697861114169e-07
"K00313"	0	0	0	0	7.92249426442241e-07	0	0	1.51136497278547e-06	0	1.01041716314251e-06	0	0	3.75324384707485e-07	0
"K00317"	0	0	0	0	0	0	0	4.92253213752103e-06	0	0	0	0	2.92574204093586e-06	0
"K00318"	0	0	0	0	0	0	0	1.21577250803008e-05	0	0	0	0	5.92174786768929e-06	0
"K00319"	0	0	0	0	0	0	0	0	0	0	0	0	3.36601886943989e-07	0
"K00320"	2.8815087722934e-07	0	0	0	0	0	0	2.99809516807437e-07	0	0	0	0	0	0
"K00322"	2.9405146611417e-07	0	0	3.46934765363096e-07	1.54082651523989e-05	0	0	3.17877261545744e-05	0	0	0	0	2.46241532744318e-05	0
"K00324"	6.33430955891623e-06	5.91515678753167e-07	0	1.08906588144079e-06	9.49008618481907e-05	4.04409865998756e-07	2.68751338296703e-07	8.06101460353814e-05	0	0	1.05460375562175e-05	7.59123604639427e-07	5.59760791575538e-05	9.53798441324583e-07
"K00325"	2.94484080153482e-06	0	3.23971394356849e-07	9.37363627976449e-07	5.89286792166006e-05	3.79975503566423e-07	0	4.34997217365762e-05	0	0	4.77720001302343e-06	0	3.10905345082173e-05	7.54235287864261e-07
"K00330"	3.88206477284153e-07	0	2.36129152862992e-07	6.01388387801625e-07	3.56485686508104e-05	0	0	4.18075735344085e-05	0	0	0	0	2.61764071190355e-05	0
"K00331"	8.23685699474866e-07	0	5.08742851758046e-07	1.58873660128062e-06	6.32630378010357e-05	4.34385109092803e-07	8.56823867417613e-07	7.19869554669029e-05	4.53588040942509e-07	2.11454960339387e-07	4.04296735563193e-07	2.27625169746063e-07	4.18944826706081e-05	2.18887298049813e-06
"K00332"	0	0	0	0	8.62585975511469e-06	0	0	2.77945568759752e-06	0	0	0	0	1.91160226573587e-06	3.88311085736016e-07
"K00333"	0	0	0	0	2.15790165314565e-05	0	0	9.36720806244418e-06	0	0	0	0	4.65875783143425e-06	5.05408193882523e-07
"K00334"	7.18886481942034e-07	2.90574935597382e-07	0	9.76463945702846e-07	5.0305299825605e-05	6.05117828003434e-07	0	5.96490139961336e-05	0	3.35710029651102e-07	0	3.30975372381701e-07	3.96459406766261e-05	2.72809670084737e-07
"K00335"	7.10789468080952e-06	2.14699723093973e-06	1.23420103476132e-06	7.07225993606646e-06	7.14795950203781e-05	1.29843359816071e-06	3.17260016335711e-06	6.74358503420359e-05	4.8918309150932e-06	3.10329922938984e-06	3.53323743044621e-06	2.89492638035618e-06	4.45093702293872e-05	2.27999245952057e-06
"K00336"	8.05728537122337e-07	5.40799345657367e-07	2.13441781152063e-07	9.66757292683235e-07	4.37706928259458e-05	3.29172223733177e-07	3.14782980831617e-07	4.01334593287867e-05	0	1.18768570395973e-06	5.5674309858977e-07	9.35476325253331e-07	2.7490392381115e-05	1.15802601751435e-06
"K00337"	5.45402802933195e-07	0	0	4.14082246051278e-07	4.81249485057131e-05	0	0	4.79038423770466e-05	0	0	0	0	3.21074903495947e-05	4.18603503322032e-07
"K00338"	4.70096543138225e-07	0	0	0	3.36563601980576e-05	0	0	3.57413035846483e-05	0	0	0	0	2.21912879722449e-05	7.62635634312134e-07
"K00339"	2.82431479769137e-07	0	2.54676996772372e-07	0	2.79542644987818e-05	0	4.04120512044008e-07	3.02796670503694e-05	0	0	0	0	2.0512706845411e-05	0
"K00340"	3.71348565404473e-07	0	0	5.86618195192793e-07	4.96584020416975e-05	0	5.84120959278572e-07	4.56530740457142e-05	0	0	0	0	3.02076797168594e-05	4.80176246275386e-07
"K00341"	6.15257743041068e-07	0	4.43511447263388e-07	1.46757321972702e-06	3.53544914410109e-05	3.11732256281721e-07	0	3.93883571100274e-05	0	0	0	0	2.30194295118703e-05	1.95899765072479e-06
"K00342"	0	0	1.45096357936713e-07	6.72712582594412e-07	2.87138711308576e-05	2.70041852067334e-07	0	3.16709192809498e-05	0	0	0	0	2.14234561071348e-05	0
"K00343"	0	0	1.50377566299314e-07	6.66089240637534e-07	2.03301136967978e-05	0	0	2.50483431061145e-05	0	0	0	0	1.71715430121146e-05	0
"K00344"	0	0	1.99641652798527e-07	5.39823664518369e-07	7.4117871454264e-06	0	0	2.15427301712798e-06	0	0	0	0	1.98385616741631e-06	0
"K00346"	0	0	0	0	1.32727587949459e-06	0	0	4.25891269440465e-07	0	0	0	0	0	0
"K00347"	0	1.06883151505448e-06	1.21625375476285e-06	1.75335870409244e-06	3.97199126526032e-06	0	1.59517702300538e-06	1.19650133228857e-06	0	0	0	1.30080686989918e-06	5.1063725859361e-07	2.60193082203348e-06
"K00348"	0	0	0	0	2.17969116121898e-07	0	0	0	0	0	0	0	0	0
"K00349"	1.01330966915336e-06	1.9413424066997e-06	2.2793522085133e-06	1.31888854540881e-06	1.80978885212793e-06	7.31218073452225e-07	0	1.5949635532173e-06	1.27009705078872e-06	7.64755972367442e-07	0	1.228108850582e-06	1.2278031280383e-06	2.50890787579605e-06
"K00350"	1.34489682029928e-06	0	1.17352190154322e-06	0	1.67977357187547e-06	4.75840056722999e-07	0	1.74492093511587e-06	0	1.36817263272312e-06	0	1.13890813477005e-06	6.67444993155526e-07	1.72436786981344e-06
"K00351"	2.43756593162151e-06	1.68348228860921e-06	1.63956115622105e-06	2.71834439345796e-06	5.52837209308584e-06	0	3.62841248228608e-06	2.02090412727117e-06	1.89161367380864e-06	3.20539513114361e-06	2.82272411976387e-06	2.02858214478932e-06	2.55626852174728e-06	5.27994836542268e-06
"K00355"	0	0	0	0	2.37778690944135e-07	0	0	0	0	0	0	0	0	0
"K00356"	0	0	0	0	0	0	0	0	0	0	0	0	0	9.58240546376727e-08
"K00358"	0	0	0	0	0	0	0	1.02708840874595e-05	0	0	1.4682585963313e-06	0	0	0
"K00359"	0	0	0	4.1969953096207e-07	0	0	0	0	0	0	0	0	0	0
"K00362"	1.82827662081134e-07	0	0	6.01443530704559e-07	7.31305676613735e-06	0	0	1.73048614174034e-05	0	0	0	0	8.06532295218293e-06	0
"K00363"	0	2.97768867632623e-07	0	0	2.11871807737412e-06	0	0	1.40476525074154e-06	0	0	0	0	0	0
"K00364"	2.80448504122521e-07	0	2.99293676311513e-07	1.18289348955896e-06	2.99258230966186e-05	3.74084657963731e-07	3.88446290502417e-07	3.51987885738787e-05	0	6.46802732185769e-07	0	4.6848430062833e-07	1.70933293588995e-05	0
"K00370"	0	0	0	4.79202226427798e-07	1.35581716070735e-06	0	0	1.88406991289821e-05	0	6.63236596142166e-07	0	0	2.2539540678895e-06	0
"K00371"	0	0	0	4.69473610538012e-07	1.24595521213682e-06	0	0	2.03496313394447e-05	0	6.98149918068822e-07	0	0	1.97173382899657e-06	0
"K00372"	0	0	0	0	2.35490461585967e-06	0	0	3.53266288214001e-06	0	0	0	0	3.33476104638701e-06	0
"K00373"	0	0	0	0	6.99719771694027e-07	0	0	6.99223086790972e-06	0	0	0	0	1.00764915569465e-06	0
"K00374"	0	0	0	4.85979984856252e-07	9.0002332485081e-07	0	0	7.01234693343279e-06	0	4.84164338592453e-07	0	0	1.07618993278067e-06	0
"K00375"	0	3.93537058766093e-07	0	7.90722399090728e-07	8.37112781674759e-07	0	0	3.27762535188873e-05	0	0	0	2.04924092614492e-06	5.02461086655547e-06	0
"K00378"	1.63111356648313e-05	5.60451985705438e-06	5.08581145334198e-06	1.70323335543196e-05	1.35810893630802e-05	3.17495565813484e-06	7.84080171355516e-06	8.47993929322212e-06	1.96229694291721e-05	2.32779608731184e-05	2.77776636445948e-05	2.46936835042541e-05	1.35155215487671e-05	1.51112268662523e-05
"K00380"	0	0	0	2.35189719730481e-07	4.76897469080653e-06	0	0	2.90034363833958e-05	0	0	0	7.95379726141133e-07	6.12598284015651e-06	0
"K00381"	3.17365746059739e-07	0	0	4.06076307860811e-07	2.94004645106794e-05	0	0	6.17744227711348e-05	0	0	0	4.00361840184266e-07	3.46403565065973e-05	0
"K00382"	1.13821987995398e-06	5.18518984109371e-07	4.91448716836892e-07	1.88890008542252e-06	8.35514689474586e-05	6.10893548768694e-07	4.4294311018309e-07	0.00011602175090726	9.5595800057937e-07	0	3.68888148883649e-06	7.32396308467077e-07	6.97568593040141e-05	9.69126714246344e-07
"K00383"	3.07442617857922e-07	4.10993743673605e-07	4.94348585567178e-07	1.72264894843667e-06	3.53047021303152e-06	7.69193790776165e-07	4.08514126280928e-07	5.60682930869134e-06	0	0	2.53601545246396e-07	7.4323998004333e-07	1.47373204356976e-06	3.98967228189395e-07
"K00384"	6.61388078280095e-06	2.8719897354395e-06	3.81337131349255e-06	8.499496582696e-06	5.62436409463007e-05	2.18770118259244e-06	6.20467285837539e-06	0.000123070945257808	4.84660995606897e-06	5.57837552416558e-06	9.24402378206663e-06	6.06367369150813e-06	6.62381453248326e-05	1.37115947859629e-05
"K00389"	1.96149527084493e-07	0	0	0	3.98810861413639e-07	0	0	3.72321262793115e-07	0	0	0	0	0	0
"K00390"	3.1068670772718e-07	0	2.35794146573616e-07	4.54523240513563e-07	2.1014991692009e-05	0	0	4.64796750132243e-05	0	0	0	4.28757797805546e-07	2.38490684311987e-05	0
"K00392"	1.00082650347793e-07	0	0	0	4.22929707699125e-06	0	0	1.00467996706349e-05	0	0	0	0	6.93680104259324e-06	0
"K00394"	5.11126133952056e-07	8.38987458135333e-07	7.14394561374477e-07	8.53005146667071e-07	5.72564673974172e-07	0	6.66162669328129e-07	5.7238151360676e-07	0	1.08567141942265e-06	1.2568226672679e-06	5.17159659991341e-07	4.41859287582408e-07	1.95580909854468e-06
"K00395"	0	0	8.75510992740111e-07	0	0	0	0	0	0	0	0	0	0	7.07353391251406e-07
"K00399"	0	0	0	0	0	0	0	0	0	0	0	0	5.37333691440863e-07	0
"K00401"	0	0	0	0	0	0	0	0	0	0	0	0	4.13176348671502e-07	0
"K00404"	3.06384800594294e-07	8.28196126612723e-07	1.50355428164713e-06	3.1163809895724e-07	3.03091393611754e-05	1.99952057905846e-07	6.39965353390568e-07	9.06112655221512e-06	0	2.94914131280859e-07	0	7.49938397126627e-07	4.36238407145534e-06	0
"K00405"	0	0	7.93147589925173e-07	3.42480622403303e-07	2.13265461697456e-05	0	0	1.24422440647698e-05	0	0	0	0	3.94351602864314e-06	1.72966150680812e-07
"K00406"	0	0	0	0	5.86261977769344e-06	0	0	1.43780063546617e-06	0	0	0	0	6.44363912345408e-07	0
"K00407"	0	0	0	0	5.93820572704229e-06	0	5.13600568072431e-07	1.18857884211389e-06	0	0	0	2.58313559072427e-07	5.36056425717428e-07	0
"K00411"	0	0	0	0	2.30924814043115e-05	0	0	4.76643264856251e-06	0	0	0	0	2.17882879787165e-06	0
"K00412"	0	0	4.48204279321539e-07	2.15594981970512e-07	3.20206763378337e-05	0	0	8.32342967566855e-06	0	0	0	0	4.60179112519899e-06	0
"K00413"	0	0	0	0	1.24324365068848e-05	0	0	2.73492215353468e-06	0	0	0	0	1.23786855130109e-06	0
"K00425"	5.75425429749402e-07	6.49816026073188e-07	5.12977669170272e-07	1.3174744201859e-06	1.60028195402012e-05	7.34112280592801e-07	4.54445189400077e-07	4.81233786035888e-05	0	6.87273940790483e-07	0	6.64658374680879e-07	2.57972032183616e-05	0
"K00426"	4.09772448638449e-07	3.13849942993015e-07	2.83117727439136e-07	1.29909928305905e-06	1.63043007530473e-05	0	4.16443595950185e-07	3.48894850198948e-05	0	0	0	0	1.70576048688776e-05	0
"K00427"	2.3271604148221e-07	0	2.11540891798876e-07	5.60777440682197e-07	4.31821925035393e-06	1.97775705982746e-07	0	1.20296654497435e-05	0	0	0	0	1.11771138167602e-05	0
"K00428"	0	0	0	2.75788111179431e-07	8.97993968016079e-06	0	0	2.88969186430432e-06	0	0	0	0	1.06634921636322e-06	0
"K00429"	0	0	0	0	2.18774564092772e-07	0	0	0	0	0	0	0	0	0
"K00432"	4.03636527658517e-07	0	1.90445357294183e-07	1.27237864580853e-06	3.90605385633695e-06	4.12534779984914e-07	0	2.4398138842914e-05	0	0	0	0	1.38794483672921e-05	0
"K00433"	0	0	0	3.43184149228622e-07	9.63473908779332e-07	0	0	0	0	0	0	0	4.27742809416792e-07	3.25603831405183e-07
"K00440"	0	0	0	0	0	0	0	0	0	0	0	0	2.84586079195216e-07	0
"K00441"	0	0	0	0	0	0	0	0	0	0	0	0	2.99535924523117e-07	0
"K00442"	0	0	0	0	0	0	0	0	0	0	0	0	3.05135127302614e-07	0
"K00448"	0	0	0	0	9.47012544069109e-07	0	0	2.57042506694358e-06	0	0	0	0	1.26451201684614e-06	0
"K00449"	0	0	0	0	2.51367843409768e-06	0	0	6.63777469441534e-06	0	0	0	0	3.03205797856002e-06	0
"K00450"	0	0	0	0	6.526963967382e-07	0	0	4.30222733710862e-06	0	0	0	0	2.26321364322086e-06	0
"K00451"	0	0	0	0	3.31130516186471e-06	0	0	4.30208730555008e-06	0	0	0	0	1.05753390511422e-06	0
"K00453"	0	0	0	0	4.64602660541009e-06	0	0	1.15693065165585e-06	0	0	0	0	6.85050378482503e-07	0
"K00455"	0	0	0	0	6.34492434137344e-07	0	0	6.32645872709909e-07	0	0	0	0	0	0
"K00457"	0	0	0	3.50908483939247e-07	1.1168934315381e-05	0	0	1.67365194975915e-05	0	0	0	0	4.99444295616128e-06	2.98741929016026e-07
"K00459"	0	0	0	0	3.38571906438989e-06	0	0	1.30967670161867e-05	0	0	0	2.90573611232482e-07	6.38784944307493e-06	0
"K00462"	0	0	0	0	1.0916645910589e-06	0	0	0	0	0	0	0	0	0
"K00470"	0	0	0	0	1.57715737295976e-07	0	0	2.58340614555147e-07	0	0	0	0	2.72060621026423e-07	0
"K00479"	0	0	0	0	7.44070726388824e-07	0	0	0	0	0	0	0	0	0
"K00480"	0	0	0	0	5.24938627721955e-06	0	0	6.58236166727725e-06	0	0	0	0	3.84135305996044e-06	0
"K00481"	0	0	0	0	1.24512698951953e-05	0	0	7.53434151866784e-06	0	0	0	0	2.37925907038773e-06	0
"K00483"	0	0	0	0	0	0	0	2.70979019954939e-07	0	0	0	0	0	0
"K00484"	0	0	0	0	7.59288229166167e-07	0	0	0	0	0	0	0	2.83334041619216e-06	0
"K00491"	0	0	0	0	0	0	0	1.18711590884857e-05	0	0	0	0	4.9195378876616e-06	0
"K00492"	4.38007723034995e-07	0	0	0	9.4632529000583e-06	0	0	4.05099271137741e-05	0	0	0	0	2.24444729148614e-05	0
"K00494"	0	0	0	0	3.79731581499961e-06	0	0	0	0	0	0	0	0	0
"K00496"	0	0	0	0	0	0	0	2.8614839043046e-06	0	0	0	0	2.18211111728167e-06	0
"K00500"	0	0	0	0	2.68160683238992e-06	0	0	3.78549109961743e-06	0	0	0	0	0	0
"K00507"	0	0	0	0	6.50163981889017e-06	0	0	2.26044035890895e-05	0	0	0	0	1.7111590634574e-05	0
"K00508"	0	0	0	0	3.2792272388051e-06	0	0	2.12413086327101e-05	0	0	0	0	1.37305562126829e-05	0
"K00517"	0	0	0	0	8.31396478368173e-07	0	0	0	0	0	0	0	2.74065023368461e-07	0
"K00520"	0	0	0	2.43205409026536e-07	6.40685850031543e-06	0	0	2.92609855415606e-06	0	0	0	0	3.03659213257028e-07	0
"K00523"	0	0	0	0	5.69235526506929e-06	0	0	1.55083813012962e-06	0	0	0	0	9.29109956335685e-07	0
"K00525"	4.14247613351119e-06	2.58551721199722e-06	2.16417044859422e-06	4.833775792299e-06	5.69632398716969e-05	1.39583625821466e-06	2.81228127332512e-06	9.38073449010686e-05	2.34938962891871e-06	3.22080787619365e-06	1.38763935695441e-06	2.23686491198075e-06	5.34265664983607e-05	1.21205163325366e-05
"K00526"	8.64629562206461e-07	7.6984320080622e-07	4.10131756197014e-07	1.71927539494056e-06	5.60460770473089e-05	8.10967287015992e-07	6.89892319696095e-07	8.24550135277149e-05	0	5.6424226021526e-07	1.93390050228485e-07	1.27403175551689e-06	4.83058981311316e-05	9.05048818986317e-07
"K00527"	4.17690536727229e-05	2.56930043119531e-05	1.96078213694361e-05	4.35376670262259e-05	3.54009347613972e-05	2.48565847947707e-05	5.08418985634215e-05	3.59967895788225e-05	3.27564411930493e-05	3.84695759804367e-05	4.11789779612929e-05	4.03060211618239e-05	3.93716705206953e-05	3.73553749416494e-05
"K00528"	1.23994391732745e-05	3.64615134817983e-06	3.49090416084501e-06	6.32929030379177e-06	4.85181899704028e-05	2.00641331570213e-06	7.25826140346927e-06	6.50336122433633e-05	6.66346345538775e-06	6.82483534975908e-06	1.43563781271544e-05	4.60065626054824e-06	4.96467473062705e-05	8.49550427790174e-06
"K00529"	0	0	0	0	0	0	0	1.81366275879489e-06	0	0	0	0	1.36030132552574e-06	0
"K00537"	1.95020708603057e-07	0	2.67930665890697e-07	6.60805438657512e-07	7.01816450411521e-06	0	4.18639404335772e-07	4.82365005890709e-05	0	0	0	0	1.71742653996822e-05	4.63279405410692e-07
"K00540"	5.19636263220711e-06	1.30007422136412e-06	9.07341488938615e-07	5.2701373492497e-06	1.31565969878957e-05	1.75526209540037e-06	1.63613290984464e-06	0.000104420809220169	1.67023572635996e-06	2.87141600792052e-06	8.77956705733306e-06	3.78302522766181e-06	4.26693388039813e-05	1.12840393402371e-06
"K00547"	0	0	2.54684611412885e-07	6.63664605482922e-07	3.37420825384137e-07	0	0	3.09398741488559e-05	0	0	0	6.09396363686034e-07	1.18355806665142e-05	0
"K00548"	2.10891246013122e-06	1.51269303195551e-06	1.34967351651636e-06	2.57711721048117e-06	7.64868465426731e-05	1.29134496364341e-06	1.75973575977159e-06	5.21561341431416e-05	1.629577246396e-06	2.69074896335489e-06	2.69457787581337e-06	2.50680601515536e-06	3.12780908895813e-05	3.06908218628561e-06
"K00549"	4.8160355026901e-06	1.16631566530567e-06	5.82671164424741e-07	1.53312497592228e-06	3.12643997908097e-05	8.83951825441654e-07	6.43756052064848e-07	7.51300269199113e-05	9.01814401689499e-07	2.24461210636819e-06	5.27668561572594e-06	1.31249046975824e-06	5.31978745416627e-05	1.57983254306895e-06
"K00554"	6.00293838088083e-06	2.87996347471937e-06	2.38991543977481e-06	5.21984438658565e-06	4.85184654253177e-05	1.71309427420638e-06	2.63855540650484e-06	6.07376349251997e-05	2.98103481717896e-06	3.59383280390008e-06	1.17126368980254e-05	4.02468197080244e-06	3.95043798867439e-05	7.0056422792891e-06
"K00556"	0	0	3.98683412535605e-07	3.75687665402748e-07	0	0	0	9.27620800887028e-07	0	0	0	0	2.77568156993499e-07	0
"K00557"	0	0	0	0	2.77836032258333e-06	0	0	1.06650791046344e-05	0	0	0	0	8.17797991277645e-06	0
"K00558"	1.13648488430585e-05	6.57055532508657e-06	3.68944361104297e-06	3.85981802755751e-06	4.14293599092353e-06	5.30759161660263e-06	4.37168097521183e-06	6.06213837038665e-06	1.23070473030146e-05	4.93323028579593e-06	3.37230028809708e-06	2.92675300873999e-06	1.20470206501207e-05	2.43787299852742e-06
"K00560"	2.40660749165073e-05	1.40912186600658e-05	1.3882502085133e-05	3.4433897216731e-05	6.32289637000129e-05	7.44322512892472e-06	2.65612607222134e-05	8.76126596073883e-05	1.88052076474018e-05	3.07145708365584e-05	4.01154723366964e-05	1.8938137178319e-05	6.29716607363582e-05	3.31598578307233e-05
"K00563"	0	0	0	0	2.68401553473176e-06	0	0	5.39510440313821e-06	0	0	0	0	3.33884667089894e-06	0
"K00564"	0	0	3.21326790623036e-07	4.48430885495362e-07	2.109618288164e-06	0	0	1.53633823010965e-06	0	0	0	0	8.16025111963054e-07	0
"K00566"	2.2693054889819e-06	1.66588223686743e-06	9.29723405131127e-07	3.35534990372724e-06	4.98937008462736e-05	1.16402550880813e-06	2.00843860022018e-06	7.37701643717392e-05	1.17747525778275e-06	2.22342528509993e-06	1.89089105983421e-06	1.31233226498612e-06	4.04508938594333e-05	2.79816421759367e-06
