"BulkAG1"	"BulkAG2"	"BulkAG3"	"BulkTP1"	"BulkTP2"	"BulkTP3"	"RAG1"	"RAG10"	"RAG12"	"RAG2"	"RAG3"	"RAG4"	"RAG5"	"RAG6"	"RAG7"	"RAG8"	"RTP1"	"RTP10"	"RTP11"	"RTP12"	"RTP2"	"RTP3"	"RTP4"	"RTP5"	"RTP6"	"RTP7"	"RTP9"
"1060549"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"1106203"	0	0	0	0	0	0	0	0	0	0	0	0	0	8.92283532015133e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"359433"	0	0	0	0.000126095454258874	0.000189627382193989	0.000151549594604834	0	0	0	0	0	0	0	0	0	0	9.59017965603222e-05	0.000124304670748003	9.9763892121978e-05	0.000194344572927801	0.000295246530853262	3.53419332037462e-05	9.4791222332812e-05	8.88125758607419e-05	6.63064018831018e-05	0.000110318452599838	0.000157743635044326
"591059"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"241292"	0	0	0	0	0	0	3.26477309826967e-05	0	0	3.25034128583501e-05	0	0	4.94657696873763e-05	0	8.44772967265047e-05	0	0	0	0	0	0	0	0	0	0	0	0
"745917"	0	9.07399845742026e-05	0	0	0	0	9.79431929480901e-05	0.000123548307388189	0	3.25034128583501e-05	7.21787144970948e-05	8.0450522928399e-05	0	0	4.22386483632524e-05	0	0	0.000155380838435004	0.000199527784243956	0.000583033718783403	7.38116327133156e-05	0	0	0.00316764853903313	0.000165766004707755	7.35456350665588e-05	0.000283938543079787
"308164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	3.3254630707326e-05	4.85861432319502e-05	0	0	0	0	0	0	0
"2676432"	0	0	0	3.15238635647185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.71722864639005e-05	0	0	0	0	3.31532009415509e-05	0	0
"256522"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	4.85861432319502e-05	3.69058163566578e-05	3.53419332037462e-05	0	0	3.31532009415509e-05	0	0
"1047137"	7.39207569485512e-05	4.53699922871013e-05	0	0	0	0	0.000163238654913484	0.000123548307388189	0	0	0.000108268071745642	0	0.000197863078749505	0	0.000168954593453009	2.14132762312634e-05	0	0	0	0	0	0	0	0	0	0	0
"4401531"	7.39207569485512e-05	4.53699922871013e-05	0	0	0	0	0	0	0	3.25034128583501e-05	0	4.02252614641995e-05	4.94657696873763e-05	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"206141"	0	4.53699922871013e-05	0	0	0	0	0	4.11827691293963e-05	6.99643181977192e-05	0	0	0	0	0	4.22386483632524e-05	2.14132762312634e-05	3.19672655201074e-05	0	0	0	0	0	4.7395611166406e-05	0	0	0	6.30974540177304e-05
"556913"	0	0	0	0	0	0	3.26477309826967e-05	0	0	9.75102385750504e-05	0	8.0450522928399e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4441597"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"276370"	0	9.07399845742026e-05	0	3.15238635647185e-05	3.16045636989981e-05	0	6.52954619653934e-05	8.23655382587925e-05	0.000139928636395438	9.75102385750504e-05	3.60893572485474e-05	0	4.94657696873763e-05	0	0	0	0	0	0	0	0	0	4.7395611166406e-05	0	3.31532009415509e-05	0	0
"576480"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"1772189"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69058163566578e-05	3.53419332037462e-05	0	2.96041919535806e-05	0	0	0
"1857346"	0.00229154346540509	0.00285830951408738	0.00297655205928806	0	0	3.78873986512086e-05	0.00212210251387529	0.00185322461082283	0.00321835863709508	0.00185269453292596	0.00187664657692447	0.00189058728881738	0.00232489117530669	0.000160611035762724	0.0027455121436114	0.000406852248394004	0	0	0	0	0	3.53419332037462e-05	0	2.96041919535806e-05	0	0	0
"286704"	0	0	0	3.15238635647185e-05	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"1112326"	0	0	0.000182237881180901	6.3047727129437e-05	3.16045636989981e-05	0.000189436993256043	0	4.11827691293963e-05	0	0.000162517064291751	0.000108268071745642	4.02252614641995e-05	0.000346260387811634	1.78456706403027e-05	8.44772967265047e-05	6.42398286937901e-05	6.39345310402148e-05	3.10761676870008e-05	0	9.71722864639005e-05	7.38116327133156e-05	0.000106025799611239	9.4791222332812e-05	0	0.000132612803766204	3.67728175332794e-05	6.30974540177304e-05
"341554"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	3.60893572485474e-05	4.02252614641995e-05	4.94657696873763e-05	0	4.22386483632524e-05	0	0.000159836327600537	0	0	9.71722864639005e-05	7.38116327133156e-05	7.06838664074925e-05	4.7395611166406e-05	2.96041919535806e-05	6.63064018831018e-05	0.000147091270133118	6.30974540177304e-05
"4357613"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"1522488"	0	0	0	3.15238635647185e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	6.6509261414652e-05	0	0	0.000106025799611239	0	0.000177625151721484	0	0	6.30974540177304e-05
"1132349"	0	0	0	3.15238635647185e-05	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	6.21523353740017e-05	0	0	3.69058163566578e-05	0	0	0	3.31532009415509e-05	0	0
"213308"	0	0	0	3.15238635647185e-05	0	7.57747973024172e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	3.15487270088652e-05
"2195532"	0	0	0	6.3047727129437e-05	3.16045636989981e-05	0.000113662195953626	0	0	0	0	0	0	0	0	0	0	0	6.21523353740017e-05	3.3254630707326e-05	0	0.000110717449069973	0.000106025799611239	9.4791222332812e-05	0.000118416767814323	3.31532009415509e-05	3.67728175332794e-05	0.000126194908035461
"1077852"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"100307"	0	4.53699922871013e-05	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"620519"	0	0	6.07459603936338e-05	0	0	0	0.000163238654913484	4.11827691293963e-05	6.99643181977192e-05	9.75102385750504e-05	0	0	0.000148397309062129	0	4.22386483632524e-05	0	6.39345310402148e-05	0	0	0	3.69058163566578e-05	0	0	0	0	3.67728175332794e-05	0
"32167"	7.39207569485512e-05	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	4.94657696873763e-05	0	4.22386483632524e-05	0	0	0	0	0	0	0	0	0	0	0	0
"174353"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"2896033"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"4391811"	0	4.53699922871013e-05	0	3.15238635647185e-05	3.16045636989981e-05	3.78873986512086e-05	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	6.39345310402148e-05	6.21523353740017e-05	0.000133018522829304	0	3.69058163566578e-05	0.000106025799611239	0.000142186833499218	0.000118416767814323	3.31532009415509e-05	3.67728175332794e-05	6.30974540177304e-05
"778968"	0.000221762270845653	4.53699922871013e-05	0	3.15238635647185e-05	6.32091273979963e-05	0.000113662195953626	0	0	6.99643181977192e-05	0	0.000108268071745642	4.02252614641995e-05	4.94657696873763e-05	0	0	0	0.000159836327600537	0.000155380838435004	0.00033254630707326	0.000242930716159751	7.38116327133156e-05	3.53419332037462e-05	9.4791222332812e-05	8.88125758607419e-05	9.94596028246527e-05	0.000147091270133118	0.000126194908035461
"4391816"	0	0	0	3.15238635647185e-05	0	0.000113662195953626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69058163566578e-05	0	0	8.88125758607419e-05	0	3.67728175332794e-05	3.15487270088652e-05
"593219"	0	9.07399845742026e-05	0.000242983841574535	6.3047727129437e-05	6.32091273979963e-05	3.78873986512086e-05	6.52954619653934e-05	0.000164731076517585	6.99643181977192e-05	3.25034128583501e-05	0.00014435742899419	0.000160901045856798	0.000197863078749505	8.92283532015133e-06	8.44772967265047e-05	0	6.39345310402148e-05	0.000124304670748003	0.000199527784243956	9.71722864639005e-05	0.000184529081783289	7.06838664074925e-05	9.4791222332812e-05	8.88125758607419e-05	0	7.35456350665588e-05	0.000157743635044326
"610455"	0	9.07399845742026e-05	0	0	0	7.57747973024172e-05	3.26477309826967e-05	0	0	3.25034128583501e-05	0.000180446786242737	0	0	8.92283532015133e-06	4.22386483632524e-05	0	9.59017965603222e-05	0.000155380838435004	6.6509261414652e-05	4.85861432319502e-05	0.000221434898139947	0	4.7395611166406e-05	2.96041919535806e-05	3.31532009415509e-05	7.35456350665588e-05	0
"4426766"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"250206"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.67728175332794e-05	0
"983609"	0	0	0	6.3047727129437e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	9.32285030610025e-05	0	0	3.69058163566578e-05	0	4.7395611166406e-05	0	0	0	0
"245951"	0	0	0	0.000126095454258874	0.000158022818494991	0.000113662195953626	0.000130590923930787	8.23655382587925e-05	0	0.000195020477150101	0.000433072286982569	0.000321802091713596	0	1.78456706403027e-05	8.44772967265047e-05	2.14132762312634e-05	9.59017965603222e-05	0.000155380838435004	9.9763892121978e-05	9.71722864639005e-05	3.69058163566578e-05	3.53419332037462e-05	4.7395611166406e-05	5.92083839071613e-05	0.000132612803766204	7.35456350665588e-05	0.000126194908035461
"356980"	0	4.53699922871013e-05	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4357800"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85861432319502e-05	0	0	0	0	0	0	0
"697027"	0.000443524541691307	0.000725919876593621	0.000607459603936338	0.000126095454258874	6.32091273979963e-05	0.000151549594604834	0.000424420502775057	0.000453010460423359	0.000349821590988596	0.000292530715725151	0.000613519073225306	0.000442477876106195	0.000445191927186387	2.6768505960454e-05	0.000464625131995776	0.000171306209850107	9.59017965603222e-05	9.32285030610025e-05	0.000133018522829304	4.85861432319502e-05	0.000110717449069973	0	0	2.96041919535806e-05	9.94596028246527e-05	0.000147091270133118	6.30974540177304e-05
"2139819"	0	0	0	0	0	0	0	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4451744"	0	0	0	0.000126095454258874	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0.000194344572927801	3.69058163566578e-05	3.53419332037462e-05	0	5.92083839071613e-05	3.31532009415509e-05	0	3.15487270088652e-05
"312685"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"260903"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	3.10761676870008e-05	0	0	3.69058163566578e-05	3.53419332037462e-05	0	0	0	0	3.15487270088652e-05
"4366310"	0	0	0	0	0	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"260900"	0	4.53699922871013e-05	0	0	0	0	6.52954619653934e-05	0	0	0	0	4.02252614641995e-05	0	0	8.44772967265047e-05	0	3.19672655201074e-05	0	0	0	3.69058163566578e-05	0	9.4791222332812e-05	0	6.63064018831018e-05	3.67728175332794e-05	3.15487270088652e-05
"821712"	0	0	0	0	0	0	0	4.11827691293963e-05	0	3.25034128583501e-05	0	0	4.94657696873763e-05	3.56913412806053e-05	0	0	0	0	3.3254630707326e-05	0	0	0	0	2.96041919535806e-05	3.31532009415509e-05	7.35456350665588e-05	3.15487270088652e-05
"592291"	7.39207569485512e-05	0.000226849961435507	0.000121491920787268	0.000756572725553244	0.000979741474668942	0.000985072364931424	0.000261181847861574	0.000617741536940944	0.000489750227384034	0.000162517064291751	0.000288714857988379	8.0450522928399e-05	9.89315393747527e-05	2.6768505960454e-05	0.000126715945089757	0	0.000607378044882041	0.000994437365984027	0.000897875029097802	0.000728792148479254	0.000664304694419841	0.000706838664074925	0.000521351722830466	0.000532875455164451	0.000696217219772569	0.000367728175332794	0.000630974540177304
"3873341"	0.00140449438202247	0.000816659861167824	0.000728951524723606	0	0	7.57747973024172e-05	0.000816193274567418	0.000617741536940944	0.00111942909116351	0.000585061431450302	0.000938323288462233	0.00136765888978278	0.000989315393747527	8.92283532015133e-05	0.00202745512143611	0.000149892933618844	0	0	0	0	0	3.53419332037462e-05	0	0	3.31532009415509e-05	0	0
"4316667"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	3.53419332037462e-05	0	0	3.31532009415509e-05	3.67728175332794e-05	6.30974540177304e-05
"681580"	0	0	0	0	0	0	3.26477309826967e-05	0	0	0	3.60893572485474e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"208315"	0	0	0	0	0	0	0	0	0.00083957181837263	0	0	4.02252614641995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2228274"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"869471"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"1128321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"3490229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"249748"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.44772967265047e-05	0	0	0	0	0	0	0	0	0	0	0	0
"249749"	0	0	0	0	6.32091273979963e-05	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7395611166406e-05	0	0	0	0
"134277"	7.39207569485512e-05	0	6.07459603936338e-05	3.15238635647185e-05	0	0	0	0	0	9.75102385750504e-05	7.21787144970948e-05	0	4.94657696873763e-05	0	4.22386483632524e-05	0	3.19672655201074e-05	0	0	0	0	0	0	2.96041919535806e-05	0	3.67728175332794e-05	0
"1107637"	0	4.53699922871013e-05	0	0	0	0	3.26477309826967e-05	0	0	0	0	8.0450522928399e-05	0	8.92283532015133e-06	0	0	3.19672655201074e-05	0	0	0	0	0	0	0	0	0	0
"1142556"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"2879910"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69058163566578e-05	0	0	0	0	0	0
"876717"	0.000147841513897102	0.00068054988430652	0.000364475762361803	9.45715906941555e-05	0.000126418254795993	3.78873986512086e-05	0.000359125040809664	0.000411827691293963	0.000769607500174911	0.000390040954300201	0.000649608430473853	0.000724054706355591	0.000346260387811634	8.92283532015133e-06	0.000633579725448786	6.42398286937901e-05	6.39345310402148e-05	0.000124304670748003	6.6509261414652e-05	0	0.000184529081783289	0.000106025799611239	0.000189582444665624	8.88125758607419e-05	9.94596028246527e-05	7.35456350665588e-05	3.15487270088652e-05
"512816"	0	0	0	0.000126095454258874	9.48136910969944e-05	7.57747973024172e-05	0	0	0	0	0	0	0	0	0	0	6.39345310402148e-05	3.10761676870008e-05	3.3254630707326e-05	0	3.69058163566578e-05	3.53419332037462e-05	4.7395611166406e-05	0.000177625151721484	3.31532009415509e-05	0.000110318452599838	3.15487270088652e-05
"4408163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31532009415509e-05	0	0
"4408165"	0	0	0	6.3047727129437e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"3513927"	0	0	0	0	0	0	0	0	0	0	0	4.02252614641995e-05	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	3.15487270088652e-05
"4369968"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	0	0	0	0	4.7395611166406e-05	0	0	3.67728175332794e-05	0
"160366"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	8.92283532015133e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
"1009717"	0.000221762270845653	0.000317589946009709	0.000182237881180901	0.000598953407729651	0.000568882146581966	0.000757747973024172	0.000424420502775057	0.000370644922164566	0.000419785909186315	0.0001300136514334	0.000505251001479664	0.000402252614641995	0.000296794618124258	1.78456706403027e-05	0.000506863780359029	0	0.00134262515184451	0.000901208862923024	0.00129693059758571	0.000923136721407055	0.00121789193976971	0.00123696766213112	0.000616142945163278	0.000888125758607419	0.000861983224480324	0.000882547620798706	0.000946461810265956
"210800"	7.39207569485512e-05	0	0	0	6.32091273979963e-05	7.57747973024172e-05	0.000130590923930787	8.23655382587925e-05	6.99643181977192e-05	9.75102385750504e-05	0.000216536143491284	0.000201126307320998	0.000247328848436882	0	0.000126715945089757	0	9.59017965603222e-05	9.32285030610025e-05	3.3254630707326e-05	0	0	0.000106025799611239	9.4791222332812e-05	5.92083839071613e-05	6.63064018831018e-05	0.000147091270133118	6.30974540177304e-05
"809127"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1131058"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	0	0
"4411327"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	6.21523353740017e-05	0	0	3.69058163566578e-05	0	4.7395611166406e-05	0	3.31532009415509e-05	0	0
"808837"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"723142"	0	0	0	3.15238635647185e-05	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	3.19672655201074e-05	0	6.6509261414652e-05	0	0	0	0	5.92083839071613e-05	0	0	0
"4320243"	0	0	0	0	0	0	3.26477309826967e-05	0	0	3.25034128583501e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"818316"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"501795"	7.39207569485512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"501793"	0	4.53699922871013e-05	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"534321"	0	0	0	0.000189143181388311	9.48136910969944e-05	0.000416761385163295	0	0	0	0	0	0	0	0	0	0	0.000159836327600537	0.000186457006122005	9.9763892121978e-05	0	0.000184529081783289	0.000212051599222477	4.7395611166406e-05	0.000148020959767903	0.000198919205649305	3.67728175332794e-05	0.000220841089062056
"1107982"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"540809"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7395611166406e-05	0	0	0	0
"570414"	0	0	0	0	0	0	0	8.23655382587925e-05	6.99643181977192e-05	0	3.60893572485474e-05	4.02252614641995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1130183"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15487270088652e-05
"235854"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.85861432319502e-05	0	0	0	0	0	0	0
"584092"	7.39207569485512e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"587227"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4327906"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"582611"	0	0	0	0.000220667044953029	0.000189627382193989	0.00026521179055846	0	0	0	0	0	0	0	0	0	0	0.000223770858640752	0.000403990179931011	0.00049881946060989	0.000242930716159751	0.000479775612636552	0.000353419332037462	0.00023697805583203	0.000296041919535806	9.94596028246527e-05	0.000367728175332794	0.000189292362053191
"688831"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	0	0	0
"919466"	0.000147841513897102	0.000317589946009709	0.000182237881180901	3.15238635647185e-05	0	0	0.000228534116878877	4.11827691293963e-05	0.000139928636395438	0.000195020477150101	0.000216536143491284	0.000120675784392599	0.000148397309062129	8.92283532015133e-06	0.000126715945089757	6.42398286937901e-05	6.39345310402148e-05	0.000155380838435004	6.6509261414652e-05	9.71722864639005e-05	3.69058163566578e-05	0.000176709666018731	0	2.96041919535806e-05	6.63064018831018e-05	7.35456350665588e-05	0
"4434190"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96041919535806e-05	0	0	0
"1042762"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	0	0	3.67728175332794e-05	0
"637199"	0	0	0	0	0	0	0	4.11827691293963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1110212"	0	0	0	0	3.16045636989981e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3519751"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000287705389680967	0.000155380838435004	0.000399055568487912	0.000145758429695851	0.000184529081783289	0.000671496730871179	0.000379164889331248	0.000296041919535806	0.000464144813181713	0.000772229168198867	0.000504779632141843
"788086"	0.000443524541691307	0.00036295993829681	0.000485967683149071	0.000220667044953029	9.48136910969944e-05	0.000189436993256043	0.000326477309826967	0.000576558767811548	0.000419785909186315	0.000292530715725151	0.000180446786242737	0.000201126307320998	0.000989315393747527	8.92283532015133e-06	0.000253431890179514	4.28265524625268e-05	0.000159836327600537	9.32285030610025e-05	0.00016627315353663	9.71722864639005e-05	0.000295246530853262	0.000247393532426224	9.4791222332812e-05	0.000266437727582226	0.000165766004707755	0.000110318452599838	0.000189292362053191
"4258048"	0.000221762270845653	0.000272219953722608	6.07459603936338e-05	0	0	0	0.00019588638589618	0.000370644922164566	0.000139928636395438	0.000162517064291751	0.000108268071745642	0.000241351568785197	0.000247328848436882	3.56913412806053e-05	0.000168954593453009	0	6.39345310402148e-05	6.21523353740017e-05	3.3254630707326e-05	0	3.69058163566578e-05	0	4.7395611166406e-05	2.96041919535806e-05	0	0	3.15487270088652e-05
"611415"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	0	0	0	0	0	0	3.31532009415509e-05	0	0
"540946"	0.000295683027794205	0.000181479969148405	0.000242983841574535	9.45715906941555e-05	0.000284441073290983	0.000113662195953626	6.52954619653934e-05	0.000164731076517585	0.000489750227384034	0.0001300136514334	0.000180446786242737	0.000362027353177796	9.89315393747527e-05	0	0.000168954593453009	4.28265524625268e-05	0.000255738124160859	0.000186457006122005	0.000133018522829304	4.85861432319502e-05	0.000110717449069973	0.000212051599222477	0.000142186833499218	0.000207229343675064	0.000265225607532407	0.000220636905199676	0.000220841089062056
"1552293"	0	0	6.07459603936338e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"795165"	0	4.53699922871013e-05	0	0	0	0	0	0	0	0	0	4.02252614641995e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2565175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3254630707326e-05	0	0	0	0	2.96041919535806e-05	0	0	0
"2565174"	0	0	0.000121491920787268	3.15238635647185e-05	0	0	3.26477309826967e-05	4.11827691293963e-05	0.000139928636395438	9.75102385750504e-05	3.60893572485474e-05	8.0450522928399e-05	9.89315393747527e-05	0	4.22386483632524e-05	2.14132762312634e-05	6.39345310402148e-05	0	0	0	0	0	4.7395611166406e-05	0	3.31532009415509e-05	0	0
"718395"	0	4.53699922871013e-05	0	0	0	0	3.26477309826967e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3387602"	0	0	0	0	3.16045636989981e-05	3.78873986512086e-05	0	0	0	0	0	0	0	0	0	0	0	3.10761676870008e-05	3.3254630707326e-05	4.85861432319502e-05	3.69058163566578e-05	0	0	0	0	0	0
"823024"	0.00694855115316381	0.00648790889705549	0.00643907180172519	0.00160771704180064	0.00208590120413388	0.000833522770326589	0.0049298073783872	0.00510666337204514	0.00531728818302666	0.00442046414873562	0.00407809736908586	0.00551086082059533	0.00474871388998813	0.000249839388964237	0.00544878563885956	0.000942184154175589	0.00210983952432709	0.00177134155815905	0.00159622227395165	0.00145758429695851	0.00217744316504281	0.00166107086057607	0.00165884639082421	0.00171704313330768	0.00205549845837616	0.00191218651173053	0.00157743635044326
